simulation,validSimulation,season,validSeason,count,mean,std,min,25%,50%,75%,max
8,True,8,True,268.0,577730.6417910447,319091.2287991052,14829.0,381852.5,533852.0,756290.0,1482921.0
8,True,9,True,283.0,586396.9434628976,319414.39514013997,15089.0,377228.0,558298.0,739368.0,1508914.0
8,True,10,True,276.0,604896.6557971014,310154.07617367036,15211.0,391672.5,547581.0,790951.0,1521060.0
9,False,1,True,271.0,317931.6789667897,171864.1794056194,9022.0,189461.0,288702.0,396965.0,902194.0
9,False,2,True,271.0,473772.221402214,256780.6386193585,25604.0,281646.0,448074.0,627303.0,1280210.0
9,False,3,True,270.0,580809.3666666667,331215.7358578452,15816.0,347958.0,521938.0,790815.0,1581629.0
9,False,4,True,272.0,565336.2720588235,316146.62911373476,15503.0,352687.25,527092.0,759633.0,1550272.0
9,False,5,True,282.0,564052.5638297872,328117.26415130927,15218.0,365242.0,532644.0,730484.0,1521841.0
9,False,6,True,268.0,529451.6268656716,289576.346882567,29217.0,335997.0,525909.0,715820.0,1460857.0
9,False,7,False,258.0,658261.6201550388,329251.50695065816,16956.0,406944.0,593461.0,847801.0,1695602.0
10,True,1,True,272.0,333347.2573529412,191989.99965746203,63154.0,189461.0,293213.0,433053.0,902194.0
10,True,2,True,277.0,482906.119133574,279494.89841240726,12940.0,284689.0,452914.0,634080.0,1294041.0
10,True,3,True,277.0,547772.3176895307,300499.0885410231,30625.0,352191.0,490004.0,704381.0,1531264.0
10,True,4,True,281.0,591382.9893238434,369754.9089403826,0.0,281715.0,513715.0,795430.0,1657146.0
10,True,5,True,282.0,608517.4397163121,343121.8952411477,15790.0,347372.0,536848.0,832904.5,1578965.0
10,True,6,True,284.0,590983.1654929577,340035.6094559124,31096.0,357601.0,559723.0,777393.0,1554787.0
10,True,7,True,287.0,610934.0452961673,334291.2274347423,15845.0,380274.0,570411.0,808083.0,1584476.0
10,True,8,True,288.0,602910.2916666666,357915.01224893465,0.0,320188.0,592349.0,788464.25,1600942.0
10,True,9,True,286.0,628004.5979020979,360460.5022985681,15632.0,422058.0,594008.0,812853.0,1563180.0
10,True,10,True,278.0,576434.9892086331,319891.4064585436,15187.0,337901.75,516344.0,728956.0,1518659.0
11,True,1,True,269.0,331966.98884758365,178155.14427531228,72175.0,189461.0,297724.0,442075.0,902194.0
11,True,2,True,272.0,489950.0661764706,261261.61329716555,13774.0,303035.0,447665.0,647392.0,1377431.0
11,True,3,True,261.0,568150.6628352491,303072.8910005132,15748.0,377963.0,535447.0,708680.0,1574844.0
11,True,4,True,274.0,652494.2810218978,406560.37981829664,17403.0,330661.0,617814.5,904968.0,1740324.0
11,True,5,True,280.0,585979.2035714285,377563.3859250779,17098.0,359061.75,555691.0,786517.0,1709819.0
11,True,6,True,287.0,663323.2299651568,385611.1202145249,0.0,327228.0,636276.0,890786.0,1817931.0
11,True,7,True,279.0,594078.5125448029,376157.6191372523,15393.0,330941.5,554135.0,777328.5,1539264.0
11,True,8,True,272.0,604146.1139705882,361767.5532700137,0.0,385859.0,530556.0,819951.0,1607746.0
11,True,9,True,286.0,630202.1573426573,393797.3248784154,17258.0,293378.0,604014.0,845620.0,1725755.0
11,True,10,True,279.0,632641.6559139785,386419.7625168131,17065.0,435166.5,597288.0,836203.0,1706536.0
12,False,1,True,261.0,322231.7164750958,177546.74248224823,36088.0,180439.0,288702.0,424031.0,902194.0
12,False,2,True,275.0,474723.3090909091,273443.9988117953,13168.0,276531.0,408212.0,605734.0,1316814.0
12,False,3,True,273.0,573089.9487179487,333456.4742330527,16094.0,337982.0,531115.0,788625.0,1609439.0
12,False,4,True,277.0,561467.6895306859,326320.0883420713,15570.0,326965.0,498233.0,747350.0,1556978.0
12,False,5,True,278.0,579312.5575539569,365390.25597251876,16753.0,351818.0,536104.0,753896.0,1675324.0
12,False,6,True,275.0,595763.9454545454,351103.3041649331,16459.0,288036.0,608991.0,806502.0,1645922.0
12,False,7,False,265.0,621761.362264151,336221.03284778586,16616.0,432023.0,598185.0,814196.0,1661625.0
13,True,1,True,273.0,329350.2124542125,178613.717059552,9022.0,189461.0,306746.0,433053.0,902194.0
13,True,2,True,270.0,497613.05925925926,275266.23357574735,27286.0,300144.0,450217.0,665092.25,1364293.0
13,True,3,True,268.0,605344.7910447761,337526.04616320046,16311.0,358849.0,546429.5,803332.75,1631132.0
13,True,4,True,286.0,596929.4895104895,357964.50737475953,33613.0,386553.0,537812.0,773105.0,1680664.0
13,True,5,True,274.0,612475.9781021898,368263.03231876926,0.0,378934.0,593114.0,873196.0,1647540.0
13,True,6,True,279.0,630387.605734767,358170.503039041,17530.0,315539.0,631079.0,806378.0,1752997.0
13,True,7,True,284.0,568450.3697183098,329586.6162852721,15154.0,378860.0,545559.0,742566.0,1515441.0
13,True,8,True,284.0,613204.8908450705,371293.4273216251,16445.0,378230.0,583789.5,838684.0,1644478.0
13,True,9,True,280.0,616440.7892857143,319270.4937981759,15851.0,348726.0,602345.0,796521.75,1585117.0
13,True,10,True,285.0,576190.0350877193,326027.02716857544,14862.0,326972.0,564770.0,743118.0,1486236.0
14,True,1,True,266.0,324823.55639097746,190959.19063202073,72175.0,171417.0,279680.0,433053.0,902194.0
14,True,2,True,273.0,448581.5238095238,242448.7675733547,24705.0,271755.0,382928.0,580568.0,1235251.0
14,True,3,True,279.0,555668.046594982,311462.5636014519,15924.0,302547.0,477706.0,756367.0,1592352.0
14,True,4,True,282.0,594641.8936170213,354078.27281663904,16942.0,372718.0,559076.0,775083.5,1694171.0
14,True,5,True,267.0,593552.9850187266,339732.0144911874,17013.0,374292.0,544425.0,799624.0,1701327.0
14,True,6,True,277.0,626102.2454873646,365185.79865356744,0.0,311336.0,589899.0,819304.0,1638609.0
14,True,7,True,268.0,590200.6194029851,330448.97361005226,16857.0,404580.0,539439.0,775444.0,1685748.0
14,True,8,True,279.0,627686.1577060932,384362.43423225725,16559.0,331173.0,612671.0,877609.0,1655867.0
14,True,9,True,289.0,621922.847750865,377246.6455274307,17172.0,343433.0,583836.0,824239.0,1717166.0
14,True,10,True,285.0,626663.0736842105,362113.0505126285,0.0,319738.0,605820.0,858244.0,1682832.0
15,True,1,True,266.0,311663.75939849624,185321.11539726198,72175.0,164650.5,261636.0,403731.5,902194.0
15,True,2,True,266.0,503674.71428571426,281188.10648802,13060.0,300369.0,476672.0,666035.0,1305950.0
15,True,3,True,270.0,486256.5888888889,259911.09802885042,69458.0,291723.0,444530.0,625121.0,1389158.0
15,True,4,True,271.0,523119.91143911437,308822.8737767899,14848.0,326649.0,489973.0,682993.0,1484766.0
15,True,5,True,273.0,545824.3699633699,323635.4365954531,15520.0,341446.0,496648.0,713932.0,1552026.0
15,True,6,True,282.0,577445.7659574468,345914.37471902586,15715.0,345732.0,502883.0,754324.0,1571509.0
15,True,7,True,268.0,632367.3917910447,364021.6505674795,0.0,413899.0,603603.0,849355.5,1724580.0
15,True,8,True,276.0,652145.0108695652,376237.65735417325,17342.0,290477.5,667665.0,940800.5,1734194.0
15,True,9,True,279.0,544603.1720430107,316668.57337171875,44511.0,326411.0,489616.0,712169.0,1483686.0
15,True,10,True,268.0,587184.8097014925,289053.69978680316,15308.0,382698.0,551086.0,738608.0,1530793.0
16,True,1,True,270.0,337721.1185185185,183627.1705451487,63154.0,207505.0,288702.0,433053.0,902194.0
16,True,2,True,272.0,404940.51102941175,226791.91759106974,23502.0,235024.0,352535.0,517052.0,1175118.0
16,True,3,True,267.0,501000.7565543071,283224.22130318213,13989.0,321758.0,461652.0,629526.0,1398946.0
16,True,4,True,273.0,608190.2490842491,345949.0615874103,16934.0,389477.0,558816.0,795889.0,1693380.0
16,True,5,True,270.0,590248.0370370371,325131.81457159144,51221.0,341476.0,546362.0,764053.5,1707381.0
16,True,6,True,281.0,646763.2811387901,384317.7582854769,0.0,352586.0,617026.0,863836.0,1762930.0
16,True,7,True,280.0,570418.4178571429,361425.0278159649,15806.0,347727.0,505784.0,774482.0,1580576.0
16,True,8,True,281.0,594141.9359430606,364199.7130251323,0.0,343863.0,573106.0,802348.0,1637445.0
16,True,9,True,284.0,633925.5105633803,374841.55959690793,17215.0,258226.0,602526.0,877967.0,1721504.0
16,True,10,True,281.0,647622.3736654804,392711.2641375239,16797.0,453527.0,621500.0,856662.0,1679730.0
17,True,1,True,274.0,328510.3686131387,172359.86220172307,72175.0,198483.0,293213.0,424031.0,902194.0
17,True,2,True,266.0,476813.36090225563,259266.23537992866,81207.0,284226.0,433106.0,622590.0,1353456.0
17,True,3,True,274.0,575436.5620437956,302097.3862969013,15851.0,364572.0,531007.5,729145.0,1585097.0
17,True,4,True,276.0,609157.0579710145,345367.3463617284,15741.0,393520.0,550928.0,802780.0,1574079.0
17,True,5,True,278.0,543571.9820143885,327366.9939602551,29914.0,358974.0,508546.0,732905.0,1495724.0
17,True,6,True,272.0,565671.6360294118,336873.2663055593,15145.0,359704.75,507373.0,757273.0,1514546.0
17,True,7,True,281.0,581397.6334519573,324013.55663335643,16184.0,291304.0,534057.0,792993.0,1618353.0
17,True,8,True,265.0,613736.2377358491,306699.8372765376,16579.0,397896.0,563686.0,779214.0,1657901.0
17,True,9,True,277.0,594521.5198555957,305440.02440879407,15216.0,319535.0,593423.0,806447.0,1521597.0
17,True,10,True,277.0,592230.1624548737,323769.9093848347,16201.0,388816.0,567023.0,777631.0,1620065.0
18,False,1,True,264.0,325233.9621212121,170694.32217691312,63154.0,189461.0,293213.0,433053.0,902194.0
18,False,2,True,268.0,423727.83208955225,245621.44455823544,49176.0,233585.0,381112.0,553227.0,1229393.0
18,False,3,True,268.0,511013.1529850746,288139.63951369375,28808.0,302480.0,446518.0,676980.0,1440382.0
18,False,4,True,260.0,550473.1576923077,278527.15873302903,44871.0,373924.0,516014.5,717933.0,1495695.0
18,False,5,True,275.0,571891.5781818181,315756.16886913916,15937.0,358591.5,509997.0,741089.0,1593739.0
18,False,6,True,271.0,553134.295202952,303613.24082170834,15144.0,378610.0,545199.0,711787.0,1514441.0
18,False,7,True,269.0,579763.501858736,363764.9607744587,16252.0,308792.0,536324.0,812611.0,1625223.0
18,False,8,True,270.0,664128.8333333334,363428.9038948318,17867.0,410945.0,625351.0,871024.25,1786716.0
18,False,9,True,275.0,634635.3272727273,362348.6198066484,17281.0,414753.0,604849.0,846788.0,1728139.0
18,False,10,False,267.0,608547.6217228464,371555.7290423382,15875.0,412754.0,587381.0,833445.5,1587516.0
19,True,1,True,276.0,344892.8985507246,186722.26492366247,63154.0,207505.0,311257.0,442075.0,902194.0
19,True,2,True,276.0,459566.52898550726,271392.50979413406,12563.0,251269.0,420875.0,606185.75,1256343.0
19,True,3,True,273.0,509509.032967033,285901.8657508401,29317.0,307832.0,439760.0,659639.0,1465865.0
19,True,4,True,285.0,608531.2666666667,369978.1714243886,16912.0,355150.0,558092.0,777947.0,1691189.0
19,True,5,True,272.0,592281.4411764706,342090.34081412066,16741.0,351565.0,535718.0,820319.0,1674120.0
19,True,6,True,264.0,545229.6893939395,310657.1585045664,15110.0,347537.0,513750.0,725294.0,1511029.0
19,True,7,True,271.0,597975.1033210332,330238.6617048405,15588.0,420872.0,545575.0,763804.0,1558785.0
19,True,8,True,272.0,554740.9448529412,314230.4969809481,15572.0,369827.75,545009.0,731869.0,1557168.0
19,True,9,True,281.0,585422.9110320285,334979.78422911034,16046.0,304874.0,529519.0,770209.0,1604603.0
19,True,10,True,273.0,575031.7655677656,304314.82474073063,0.0,385482.0,524255.0,770964.0,1541928.0
20,True,1,True,266.0,323975.6917293233,175660.11024830883,72175.0,189461.0,279680.0,424031.0,902194.0
20,True,2,True,261.0,460601.43295019155,250076.18009863188,12481.0,274582.0,399392.0,599088.0,1248099.0
20,True,3,True,267.0,483516.88389513106,283789.54082214314,14106.0,296228.0,423183.0,620668.0,1410610.0
20,True,4,True,274.0,572138.00729927,357821.63918453926,16087.0,337823.0,530864.0,772166.0,1608680.0
20,True,5,True,277.0,628521.7833935018,354830.8287085807,17431.0,331188.0,575222.0,836687.0,1743097.0
20,True,6,True,288.0,595560.6145833334,355023.42228260817,16477.0,395439.0,551966.5,794996.25,1647661.0
20,True,7,True,282.0,633559.6347517731,390499.463056645,0.0,331991.0,611563.0,838715.0,1747324.0
20,True,8,True,275.0,603249.1927272727,374658.11497006513,0.0,427517.0,581423.0,820831.5,1710066.0
20,True,9,True,275.0,650743.2327272728,375515.666234437,17053.0,358113.0,613909.0,886757.0,1705302.0
20,True,10,True,285.0,652775.7614035087,418977.7094639789,0.0,348587.0,610028.0,888898.0,1742937.0
21,True,1,True,271.0,354085.9963099631,202371.02611868532,54132.0,198483.0,306746.0,496206.0,902194.0
21,True,2,True,276.0,536764.3949275363,307068.67703706666,14252.0,327790.0,498811.0,712588.0,1425175.0
21,True,3,True,286.0,554020.43006993,331512.86862607324,15492.0,325327.0,480245.0,728113.0,1549177.0
21,True,4,True,267.0,643931.3220973783,365413.9444539262,18088.0,361767.0,633092.0,868240.0,1808834.0
21,True,5,True,274.0,571000.7883211679,343606.75397762377,0.0,368597.0,529859.0,748713.5,1535822.0
21,True,6,True,284.0,601451.7077464788,356675.5622067496,16817.0,369978.0,538150.0,773591.0,1681720.0
21,True,7,True,277.0,579817.6570397111,346307.2883019952,0.0,344761.0,558185.0,755191.0,1641720.0
21,True,8,True,279.0,629860.2724014337,383472.3446372468,16781.0,268497.0,587336.0,805490.0,1678104.0
21,True,9,True,274.0,557629.8686131387,313651.26140163984,0.0,381060.0,527622.0,718152.0,1465617.0
21,True,10,True,277.0,540911.9566787004,283825.67889806477,42330.0,380966.0,507955.0,719603.0,1410986.0
22,False,1,True,262.0,330230.3473282443,175707.34872913815,27066.0,198483.0,306746.0,415009.0,902194.0
22,False,2,True,266.0,451754.3383458647,253787.11763854627,85250.0,255751.0,389717.0,621111.0,1217864.0
22,False,3,True,272.0,556769.5808823529,314852.30550315214,15286.0,366871.0,519734.0,722277.5,1528630.0
22,False,4,True,278.0,586268.0575539569,337944.33310349984,15759.0,378223.0,535816.0,724927.0,1575929.0
22,False,5,False,267.0,640157.9850187266,347942.87315620546,16680.0,433686.0,600488.0,825671.0,1668022.0
23,True,1,True,269.0,333342.0743494424,184163.28594158072,18044.0,180439.0,297724.0,451097.0,902194.0
23,True,2,True,279.0,465725.1612903226,256922.95338549028,24733.0,296802.0,420469.0,593603.0,1236674.0
23,True,3,True,270.0,516162.8777777778,264516.5811202721,14360.0,333870.0,459521.0,674921.0,1436002.0
23,True,4,True,281.0,584583.4590747331,343186.76218351774,16583.0,348236.0,530646.0,746220.0,1658267.0
23,True,5,True,281.0,620259.7081850534,382369.3940614423,0.0,390525.0,628236.0,848967.0,1697935.0
23,True,6,True,272.0,611711.8823529412,368657.02999371494,16410.0,361030.0,557956.0,804112.0,1641046.0
23,True,7,True,277.0,645554.9747292419,370202.25035771466,17153.0,360210.0,583198.0,857644.0,1715288.0
23,True,8,True,283.0,619232.6360424028,350177.80015612446,16901.0,321112.0,591523.0,811231.0,1690065.0
23,True,9,True,269.0,604906.0260223048,347155.75802015414,16277.0,309260.0,585967.0,830120.0,1627686.0
23,True,10,True,274.0,603026.996350365,351351.7544738773,15309.0,428650.0,566431.0,811374.0,1530894.0
24,True,1,True,266.0,324280.9210526316,168542.92726058644,36088.0,200738.5,293213.0,430797.5,902194.0
24,True,2,True,272.0,523586.23897058825,288685.1194685035,14770.0,310177.0,465265.0,697897.75,1477032.0
24,True,3,True,280.0,548204.0214285714,314848.31240388856,15347.0,349136.25,491093.0,705946.0,1534664.0
24,True,4,True,275.0,546948.8836363637,296686.55100128404,30209.0,362509.0,498450.0,687256.5,1510453.0
24,True,5,True,278.0,580709.2446043165,330382.076250099,15758.0,346668.0,535760.0,787883.0,1575766.0
24,True,6,True,273.0,624329.5201465201,349999.3447725492,16342.0,392196.0,571953.0,849759.0,1634151.0
24,True,7,True,278.0,576942.8489208634,319350.9228517976,15158.0,378958.0,545699.0,727599.0,1515831.0
24,True,8,True,276.0,647536.3224637681,395515.4352751922,17516.0,350328.0,621833.0,862684.0,1751642.0
24,True,9,True,278.0,583533.2769784173,327498.0305615966,15327.0,367851.0,551776.0,777851.25,1532712.0
24,True,10,True,280.0,591366.3071428571,373267.0669900005,17033.0,289569.0,562105.0,800574.0,1703349.0
25,False,1,True,276.0,344435.25,187665.97380081983,45110.0,214270.75,297724.0,417264.5,902194.0
25,False,2,True,273.0,445729.17216117214,259775.18306346695,13161.0,263215.0,394822.0,565911.0,1316073.0
25,False,3,True,271.0,523216.39483394835,305054.9233339657,14636.0,285398.0,468346.0,717154.0,1463580.0
25,False,4,True,270.0,606785.2962962963,336018.1802285152,15868.0,380820.0,571230.0,773541.0,1586751.0
25,False,5,True,272.0,575391.0588235294,314316.4754364517,16083.0,385999.0,554873.0,727768.75,1608328.0
25,False,6,False,250.0,607764.404,305839.91550700855,15102.0,392652.0,551223.0,739997.0,1510199.0
26,False,1,True,269.0,349709.0074349442,186867.43592424798,54132.0,207505.0,297724.0,469141.0,902194.0
26,False,2,True,270.0,448457.27777777775,254804.7566119206,13070.0,248336.0,392110.0,575094.0,1307032.0
26,False,3,True,267.0,557575.9288389513,314352.02807671856,15496.0,325422.0,495881.0,728325.0,1549628.0
26,False,4,True,277.0,554880.6389891697,310889.77918632416,15133.0,363183.0,529641.0,696100.0,1513261.0
26,False,5,True,281.0,589359.2455516014,372503.6459838445,0.0,305679.0,543429.0,815143.0,1698215.0
26,False,6,True,270.0,609909.2740740741,338508.85316736245,17008.0,408202.0,578286.0,799396.0,1700842.0
26,False,7,False,270.0,578473.7740740741,353946.3853495182,32593.0,378899.25,570386.0,765947.0,1629674.0
27,True,1,True,269.0,320127.780669145,180989.27673022117,72175.0,180439.0,270658.0,396965.0,902194.0
27,True,2,True,271.0,448490.87822878227,259048.12629503154,12436.0,261165.0,397965.0,596948.0,1243641.0
27,True,3,True,274.0,532097.2080291971,274160.3676009507,14961.0,329141.0,463790.0,673244.0,1496097.0
27,True,4,True,266.0,550834.0676691729,338813.6087681894,15418.0,339207.0,477973.0,751651.25,1541848.0
27,True,5,True,276.0,628578.6195652174,339483.3493292635,17889.0,375669.0,599282.5,827367.25,1788902.0
27,True,6,True,271.0,634036.2029520295,389315.6066861808,0.0,280787.0,649319.0,886232.5,1754916.0
27,True,7,True,282.0,612462.535460993,362765.0339830837,17138.0,342755.0,616960.0,822613.0,1713777.0
27,True,8,True,278.0,633137.345323741,391114.6487551196,17481.0,314651.0,611821.0,922101.75,1748060.0
27,True,9,True,283.0,610876.9434628976,343152.2112250099,16977.0,390474.0,594200.0,789436.5,1697714.0
27,True,10,True,279.0,643134.0071684588,382681.3878246159,16845.0,320058.0,623270.0,892792.0,1684514.0
28,False,1,True,271.0,342833.5498154982,169220.23550974735,45110.0,221037.0,315768.0,442075.0,902194.0
28,False,2,True,273.0,484335.8534798535,263314.74669283576,13463.0,309657.0,430828.0,619315.0,1346336.0
28,False,3,True,277.0,528376.606498195,322986.762372949,14210.0,312614.0,468921.0,667858.0,1420974.0
28,False,4,True,276.0,580866.5036231884,297809.3345412982,16388.0,356429.0,557176.0,753826.0,1638753.0
28,False,5,True,278.0,615281.4064748201,374213.03933219926,16613.0,332262.0,531618.0,847267.0,1661308.0
28,False,6,True,277.0,553275.7509025271,321679.04162015085,16134.0,371083.0,532424.0,742167.0,1613406.0
28,False,7,True,284.0,633842.7605633803,404245.4297877487,17704.0,283259.0,610778.0,836500.75,1770371.0
28,False,8,True,283.0,620794.9646643109,380359.60031500855,16509.0,239375.5,643837.0,850195.0,1650864.0
28,False,9,False,273.0,584235.9230769231,315172.6507734047,15532.0,388296.0,559146.0,745528.0,1553183.0
29,True,1,True,265.0,314133.57358490565,173168.1145762172,18044.0,180439.0,279680.0,405987.0,902194.0
29,True,2,True,272.0,485405.9117647059,266710.5884619352,13901.0,305819.0,430927.0,625539.0,1390087.0
29,True,3,True,276.0,617511.1340579711,426727.7016720021,0.0,227337.0,577087.0,891862.0,1748749.0
29,True,4,True,265.0,658648.3509433962,342007.06726506597,16474.0,444797.0,626011.0,823699.0,1647398.0
29,True,5,True,281.0,525740.0213523131,332809.615777613,15914.0,318287.0,509259.0,732060.0,1591435.0
29,True,6,True,270.0,577097.3555555556,343703.5951350385,33451.0,351239.0,518496.0,765199.5,1672566.0
29,True,7,True,272.0,652803.3014705882,420385.29981833085,18133.0,272001.0,616537.0,888538.0,1813343.0
29,True,8,True,276.0,617898.0652173914,348252.9412160119,17117.0,325229.0,573430.5,872983.0,1711732.0
