simulation,validSimulation,season,validSeason,count,mean,std,min,25%,50%,75%,max
2,True,10,True,236.0,280255.5084745763,109134.89560899924,158120.0,197650.0,243768.0,337652.25,658834.0
3,True,1,True,247.0,280210.4008097166,144358.12888944166,21026.0,175220.0,245308.0,329414.0,700881.0
3,True,2,True,236.0,286778.3093220339,144506.7098977557,7643.0,173880.25,267509.0,366869.0,764310.0
3,True,3,True,241.0,297844.34439834027,146108.21147053438,67231.0,179283.0,261455.0,373507.0,747013.0
3,True,4,True,242.0,292607.19008264464,127266.00768539683,103201.0,193502.75,272747.0,368577.0,737153.0
3,True,5,True,242.0,292226.31404958677,124911.9431524001,14300.0,200195.0,264543.0,341403.5,714981.0
3,True,6,True,241.0,292173.1991701245,126742.70604529936,7131.0,192524.0,263829.0,356525.0,713050.0
3,True,7,True,238.0,278946.97478991596,135090.77639150067,21007.0,182061.0,234579.0,360621.75,700236.0
3,True,8,True,236.0,273328.61440677964,121083.38477397726,88588.0,183990.0,241913.0,333908.0,681445.0
3,True,9,True,236.0,281226.8728813559,133315.26822597062,6920.0,179920.0,242199.0,354649.0,691998.0
3,True,10,True,236.0,277485.8093220339,118994.94168717298,13355.0,186971.0,267102.0,340555.0,667754.0
4,True,1,True,243.0,276948.86831275723,139198.67484612225,21026.0,175220.0,245308.0,357449.0,700881.0
4,True,2,True,242.0,295556.8884297521,142312.83553766937,14977.0,194707.0,262105.0,372563.75,748872.0
4,True,3,True,244.0,283276.18032786885,156433.70315022417,14901.0,178815.0,238420.0,352041.75,745062.0
4,True,4,True,235.0,287621.72340425535,130434.7538456762,58124.0,188903.0,254293.0,363276.0,726552.0
4,True,5,True,239.0,305326.55230125523,132829.61275158374,79373.0,202041.0,274199.0,371612.0,721577.0
4,True,6,True,239.0,281746.00836820086,136552.30830507886,7027.0,186228.0,245962.0,344346.0,702748.0
4,True,7,True,236.0,285317.4152542373,126214.87669440667,42420.0,190891.0,261591.0,355268.5,707002.0
4,True,8,True,235.0,283236.5404255319,118309.77723460014,6941.0,194337.0,249862.0,340091.0,694062.0
4,True,9,True,240.0,294104.56666666665,129636.26222632412,13852.0,200860.0,270123.0,348042.5,692622.0
4,True,10,True,242.0,289757.87190082646,127719.39150719019,6606.0,204782.0,251023.0,356717.0,660588.0
5,True,1,True,243.0,277612.2263374486,135417.9209563593,56070.0,178724.5,252317.0,350440.0,700881.0
5,True,2,True,242.0,297469.347107438,159409.0397552154,15408.0,179121.25,261941.0,377503.0,770415.0
5,True,3,True,242.0,292569.18595041323,143945.64801569455,52535.0,187624.0,255168.0,360238.0,750496.0
5,True,4,True,248.0,305225.4637096774,132072.99451684454,66251.0,206116.0,279728.0,375425.0,736127.0
5,True,5,True,236.0,296177.9533898305,139406.98431336487,7204.0,194521.0,266566.0,383639.25,720450.0
5,True,6,True,236.0,277733.3686440678,131890.4453599198,6935.0,180317.0,246201.5,353698.0,693525.0
5,True,7,True,236.0,297159.97881355934,122161.84128973098,70645.0,204872.0,275517.0,353227.0,706455.0
5,True,8,True,236.0,280442.6525423729,114046.13722449217,54913.0,199061.0,260839.0,343209.0,686418.0
5,True,9,True,236.0,292374.1822033898,119243.48512070844,6769.0,196293.0,267364.5,365511.0,676872.0
5,True,10,True,236.0,273796.51271186443,115047.264698692,125802.0,190358.75,251604.0,324437.0,662117.0
6,True,1,True,242.0,286492.2727272727,138177.2514153064,21026.0,175220.0,259326.0,371467.0,700881.0
6,True,2,True,242.0,312053.7520661157,145179.06381852922,99596.0,199193.0,279636.0,390724.0,766126.0
6,True,3,True,242.0,284396.78925619833,136111.65693354874,29349.0,190770.0,249469.0,337517.0,733732.0
6,True,4,True,241.0,281667.53526970954,139417.81071958295,14847.0,185591.0,252404.0,341488.0,742365.0
6,True,5,True,242.0,302739.1115702479,139293.49779780404,7195.0,196072.75,273423.0,366962.0,719533.0
6,True,6,True,236.0,291652.156779661,138418.92404567573,55902.0,181683.0,255055.0,356378.0,698781.0
6,True,7,True,236.0,281633.81355932204,121745.61471621442,97385.0,194771.0,250420.0,340849.0,695611.0
6,True,8,True,242.0,302518.9380165289,131400.55557866578,54134.0,196236.0,277437.0,390780.25,676676.0
6,True,9,True,234.0,281021.89743589744,122301.28773836167,6757.0,195953.0,253387.5,337850.0,675700.0
6,True,10,True,236.0,287071.88559322036,122751.90154228336,135769.0,193956.0,265074.0,342656.0,646521.0
7,True,1,True,251.0,302188.5298804781,152673.3725812137,28035.0,185733.5,266335.0,388988.5,700881.0
7,True,2,True,239.0,301635.9790794979,140064.96050414955,30657.0,199273.0,268253.0,375554.0,766436.0
7,True,3,True,240.0,286735.4375,136896.1008571365,126926.0,186656.0,253853.0,350914.0,746626.0
7,True,4,True,244.0,297308.06967213115,141857.41705539712,57414.0,193774.0,265542.0,344487.0,717681.0
7,True,5,True,239.0,293194.7029288703,130687.60590022446,7092.0,195043.0,269514.0,358169.5,709246.0
7,True,6,True,237.0,304805.970464135,133758.42993587413,7133.0,206846.0,278172.0,370895.0,713260.0
7,True,7,True,243.0,301329.8806584362,145437.53367992362,7138.0,192730.0,256973.0,371184.0,713815.0
7,True,8,True,239.0,270646.2050209205,124219.76353162466,82017.0,177705.0,246052.0,328070.0,683479.0
7,True,9,True,241.0,300256.14937759336,123245.81699816127,13737.0,206061.0,274748.0,357172.0,686870.0
7,True,10,True,237.0,272752.194092827,123670.78198357229,6652.0,172965.0,252795.0,339277.0,665249.0
8,True,1,True,254.0,305848.8937007874,158214.0483405842,56070.0,189238.0,266335.0,378476.0,700881.0
8,True,2,True,241.0,298634.20331950206,145574.59732941387,37384.0,194395.0,269162.0,373836.0,747671.0
8,True,3,True,239.0,290295.8661087866,135956.67929981998,111140.0,192642.0,266735.0,348237.0,740930.0
8,True,4,True,241.0,303852.4481327801,152883.52842907354,37066.0,192745.0,266878.0,378078.0,741329.0
8,True,5,True,236.0,278814.3686440678,128489.19710618159,119893.0,183366.0,246839.0,338522.0,705254.0
8,True,6,True,241.0,295155.77178423235,142277.44841032207,7014.0,196402.0,266545.0,357732.0,701435.0
8,True,7,True,242.0,286923.1694214876,131228.97283502726,76786.0,195455.0,251299.0,342046.0,698054.0
8,True,8,True,242.0,289174.5495867769,122295.74650881764,41667.0,201392.0,256948.0,361117.0,694455.0
8,True,9,True,236.0,285304.75,117988.80657469256,26833.0,194543.0,261626.0,357221.0,670837.0
8,True,10,True,241.0,289677.5394190871,135794.24332938227,19965.0,192999.0,252895.0,346067.0,665513.0
9,True,1,True,239.0,271437.3430962343,133078.45677963123,56070.0,168211.0,245308.0,339927.5,700881.0
9,True,2,True,235.0,285414.1446808511,143411.91203434425,52623.0,172906.0,248082.0,357087.5,751763.0
9,True,3,True,239.0,281701.71548117156,138344.95838093598,14826.0,185330.0,252049.0,352127.5,741320.0
9,True,4,True,240.0,293537.5625,134447.95036391905,21986.0,190541.0,271155.0,366426.0,732852.0
9,True,5,True,240.0,287696.525,145161.78287427398,21825.0,174600.0,254626.0,356476.0,727502.0
9,True,6,True,236.0,294727.1059322034,136607.46017833712,14146.0,198043.0,268773.0,360722.0,707297.0
9,True,7,True,236.0,290253.77966101695,129590.44999218412,20466.0,196133.5,259237.0,354745.0,682202.0
9,True,8,True,239.0,285674.2343096234,132043.59905150376,6845.0,184826.0,246435.0,362807.0,684541.0
9,True,9,True,236.0,273704.7161016949,110484.21758088112,54349.0,190223.0,244573.0,332890.0,679368.0
9,True,10,True,235.0,286135.3404255319,119331.81089454227,13467.0,202008.0,262611.0,346781.0,673361.0
10,True,1,True,249.0,276918.2771084337,151278.5273639413,56070.0,161203.0,231291.0,350440.0,700881.0
10,True,2,True,242.0,292030.9462809917,157691.22239895788,7714.0,185145.0,246860.0,370291.0,771439.0
10,True,3,True,238.0,300508.26470588235,143101.66018999278,104946.0,194900.0,266114.0,380431.0,749617.0
10,True,4,True,242.0,290071.7190082645,148578.5965856893,14924.0,179094.0,253716.0,358188.0,746225.0
10,True,5,True,242.0,292640.52066115703,143413.3849592228,14546.0,189103.0,254562.0,370933.0,727319.0
10,True,6,True,241.0,297845.71784232365,137346.7218798046,14077.0,190045.0,253394.0,358975.0,703872.0
10,True,7,True,236.0,277339.58898305084,122381.12077953803,123236.0,184854.0,260165.0,349169.0,684646.0
10,True,8,True,242.0,288897.7396694215,140239.0684787471,6932.0,187175.0,263431.0,332755.0,693240.0
10,True,9,True,233.0,278506.9184549356,122798.78900786993,133537.0,186951.0,240366.0,340518.0,667683.0
10,True,10,True,236.0,284702.81355932204,107814.76168632932,118535.0,197559.0,263412.0,355606.0,658530.0
11,True,1,True,250.0,287809.64,153215.05559604644,56070.0,175220.0,238299.0,357449.0,700881.0
11,True,2,True,243.0,303749.31275720167,152110.420747238,7654.0,191339.0,275529.0,371198.5,765358.0
11,True,3,True,246.0,309723.15040650405,143672.73613495295,15135.0,189193.0,298925.0,378386.0,756773.0
11,True,4,True,241.0,298295.8174273859,144545.68164986756,7253.0,181319.0,268352.0,384396.0,725275.0
11,True,5,True,237.0,282036.79324894515,133569.90928379024,29008.0,174051.0,246572.0,369858.0,725211.0
11,True,6,True,238.0,297624.8823529412,128679.26359120295,14112.0,197567.0,282238.0,365146.0,705595.0
11,True,7,True,230.0,309540.6043478261,123512.98568317083,146390.0,216100.0,285809.0,369460.0,697095.0
11,True,8,True,236.0,268398.3220338983,120397.87042839087,61810.0,178564.0,243808.0,322788.0,686783.0
11,True,9,True,232.0,266518.5431034483,121848.11542978554,127934.0,173383.75,235667.0,329934.0,673334.0
11,True,10,True,236.0,292406.2923728814,113163.48424516473,92125.0,210570.0,253342.5,345467.25,658033.0
12,True,1,True,252.0,294203.03571428574,146444.33114338902,56070.0,175220.0,252317.0,385484.0,700881.0
12,True,2,True,242.0,294186.37190082646,150621.0846514765,29525.0,184534.0,258347.0,361686.0,738135.0
12,True,3,True,241.0,312589.67634854774,138228.12712171915,7574.0,212081.0,280250.0,378716.0,757431.0
12,True,4,True,241.0,283561.54771784233,141377.2064516251,110199.0,183666.0,242439.0,337945.0,734663.0
12,True,5,True,242.0,294535.02066115703,136466.56985052128,21435.0,200057.0,257216.0,357245.0,714490.0
12,True,6,True,237.0,294838.7848101266,133193.30096037278,7130.0,185387.0,278081.0,370775.0,713028.0
12,True,7,True,234.0,277863.5982905983,128532.77891527682,34968.0,181835.0,244778.0,347934.5,699366.0
12,True,8,True,236.0,278689.7076271186,120692.71598851509,48678.0,180804.0,246866.0,340745.0,695398.0
12,True,9,True,236.0,283534.77118644066,118575.42156815875,6673.0,206875.0,253589.0,340344.0,667340.0
12,True,10,True,236.0,286539.6779661017,119454.31084435634,145171.0,204559.0,257349.0,331583.75,659869.0
13,True,1,True,242.0,266682.2438016529,128088.59002846324,21026.0,168211.0,241803.5,320652.75,700881.0
13,True,2,True,244.0,300722.8893442623,151546.07350670773,7537.0,180897.0,275114.5,376869.0,753738.0
13,True,3,True,243.0,305404.8271604938,147198.52218219754,37274.0,193827.0,268376.0,383926.5,745488.0
13,True,4,True,239.0,301835.6317991632,131751.73313304587,7296.0,204297.0,277260.0,368464.0,729632.0
13,True,5,True,235.0,279738.2212765957,129701.43606705674,7085.0,180678.0,247990.0,340100.0,708541.0
13,True,6,True,236.0,283603.47881355934,127849.97132415314,28682.0,191813.5,261727.0,351360.0,717060.0
13,True,7,True,236.0,283365.4491525424,114869.13632382017,63029.0,203095.0,252118.0,343160.0,700327.0
13,True,8,True,236.0,291269.093220339,119306.99558330466,103274.0,199664.0,265071.5,364903.0,688497.0
13,True,9,True,236.0,288366.4025423729,119079.38875801284,20132.0,208036.0,268433.0,342252.0,671082.0
13,True,10,True,236.0,277821.1822033898,120044.97877246494,120059.0,186759.0,253459.0,341836.25,666997.0
14,True,1,True,246.0,282831.0325203252,141323.04047024337,42053.0,175220.0,252317.0,348688.0,700881.0
14,True,2,True,242.0,310946.7727272727,156896.5100297669,7670.0,191747.0,268446.0,404585.5,766987.0
14,True,3,True,239.0,303470.4058577406,140407.6918312704,125919.0,199989.0,266652.0,370351.0,740701.0
14,True,4,True,242.0,284104.6776859504,139554.544492978,96355.0,177887.0,259419.0,363186.0,741196.0
14,True,5,True,242.0,300984.347107438,130802.5591701316,65778.0,204643.0,270421.0,370915.0,730867.0
14,True,6,True,241.0,297141.755186722,136162.6187051803,64793.0,194380.0,259174.0,374362.0,719927.0
14,True,7,True,235.0,294944.9489361702,126969.91245515284,74778.0,193742.0,265121.0,377287.0,679797.0
14,True,8,True,236.0,281958.9406779661,124082.74876064145,48129.0,185642.0,261274.0,343781.0,687563.0
14,True,9,True,236.0,275617.3220338983,121399.19371118426,6747.0,182182.0,253030.5,344121.0,674748.0
14,True,10,True,236.0,285795.8220338983,117633.60481232675,19814.0,191538.0,260888.0,343448.0,660476.0
15,True,1,True,245.0,278807.51836734696,141875.0065882452,14018.0,168211.0,252317.0,350440.0,700881.0
15,True,2,True,241.0,302704.03319502075,155332.5577328598,22778.0,182227.0,258155.0,387233.0,759281.0
15,True,3,True,246.0,305125.743902439,147877.68929792393,53310.0,198010.0,274167.0,373172.0,761576.0
15,True,4,True,239.0,292236.6317991632,147367.3283110192,122636.0,180346.0,259699.0,339051.0,721386.0
15,True,5,True,242.0,286578.97107438016,145249.23653049648,14507.0,181341.0,253878.0,340921.0,725365.0
15,True,6,True,236.0,287381.32627118647,131139.82726267632,7060.0,190610.0,254147.0,345923.0,705964.0
15,True,7,True,236.0,278121.7415254237,123009.92477079191,125861.0,181800.0,244731.0,337378.25,699230.0
15,True,8,True,236.0,278899.51271186443,129256.85958002074,20159.0,181434.0,235192.0,351109.0,671978.0
15,True,9,True,236.0,275506.47881355934,120413.78070825145,6673.0,180183.0,253592.0,340347.0,667346.0
15,True,10,True,242.0,292501.36776859505,130744.93250102739,145160.0,197946.0,257329.0,354652.5,659819.0
16,True,1,True,248.0,292363.3548387097,136346.04379003233,56070.0,187485.75,280352.0,371467.0,700881.0
16,True,2,True,242.0,302325.35950413224,150364.2477794539,82331.0,179632.0,276933.0,366749.0,748468.0
16,True,3,True,240.0,306032.95416666666,147963.92176321291,7470.0,201677.0,268903.0,388416.0,746953.0
16,True,4,True,238.0,282342.3403361345,131408.37843156914,22104.0,184204.0,250517.0,337093.0,736815.0
16,True,5,True,240.0,286436.37083333335,130829.67691557072,14162.0,196504.75,254925.0,346981.0,708125.0
16,True,6,True,242.0,298159.9090909091,133711.37637215503,14299.0,200191.0,264539.0,369996.5,714969.0
16,True,7,True,235.0,281804.6340425532,120468.34216791569,55481.0,194185.0,256602.0,336356.5,693519.0
16,True,8,True,242.0,296330.3842975207,130916.68324199201,90783.0,202517.0,272350.0,356151.0,698334.0
16,True,9,True,239.0,295040.2343096234,132130.43201739914,33813.0,202881.0,270508.0,341516.0,676269.0
16,True,10,True,236.0,273407.7754237288,105768.30169422815,46349.0,192017.0,244987.0,331063.0,662127.0
17,True,1,True,242.0,278585.63223140495,142240.05681994854,21026.0,169963.25,238299.0,350440.0,700881.0
17,True,2,True,241.0,306707.2365145228,145550.05928991575,7507.0,202696.0,277768.0,367856.0,750726.0
17,True,3,True,247.0,313005.36437246966,140962.90943554396,132852.0,206658.0,273084.0,398555.0,738065.0
17,True,4,True,242.0,288783.0041322314,133691.61524555975,7227.0,189709.75,260173.0,359545.25,722704.0
17,True,5,True,240.0,282914.19583333336,134349.26487676817,65003.0,185981.25,245568.0,346684.0,722257.0
17,True,6,True,236.0,294852.4745762712,132182.13811843508,7072.0,196258.75,268751.0,360692.0,707238.0
17,True,7,True,236.0,279613.8559322034,115175.17054534529,109027.0,190798.0,258940.0,340711.0,681422.0
17,True,8,True,235.0,289476.2468085106,129990.90337042237,34315.0,188734.5,267660.0,360312.5,686309.0
17,True,9,True,235.0,281202.52340425533,119839.3471188593,54484.0,190695.0,258800.0,340527.0,681053.0
17,True,10,True,236.0,287784.6101694915,121687.4569339313,40211.0,194355.0,261375.0,356876.5,670191.0
18,True,1,True,247.0,282622.3765182186,141876.76335774598,14018.0,171715.5,252317.0,364458.0,700881.0
18,True,2,True,243.0,304741.0905349794,147644.23847848785,15114.0,196485.0,272056.0,370298.0,755711.0
18,True,3,True,241.0,290183.356846473,148195.27409397642,7522.0,173011.0,255756.0,346023.0,752223.0
18,True,4,True,235.0,275419.26382978726,133636.42479723936,123601.0,181767.0,239932.0,330815.5,727067.0
18,True,5,True,239.0,295826.04184100416,122827.94702582175,43398.0,206140.5,267620.0,361649.0,723299.0
18,True,6,True,237.0,297925.1898734177,138577.11371511567,7083.0,191254.0,269173.0,375425.0,708350.0
18,True,7,True,241.0,288233.5394190871,140248.3430930629,48105.0,178677.0,261144.0,350483.0,687221.0
18,True,8,True,240.0,277485.1375,129985.08793798085,87929.0,175859.0,253643.0,351718.0,676381.0
18,True,9,True,236.0,276093.06355932204,118049.96438908413,82287.0,192004.0,246862.0,329150.0,685729.0
18,True,10,True,236.0,272978.7966101695,115488.25436237702,137993.0,177420.0,249702.0,341697.0,657109.0
19,True,1,True,248.0,291006.80241935485,143926.78751040777,105132.0,182229.0,252317.0,371467.0,700881.0
19,True,2,True,233.0,300214.0386266094,139848.75061880512,37603.0,195538.0,270745.0,376034.0,752068.0
19,True,3,True,241.0,312010.67634854774,135761.04187718267,96871.0,208646.0,260808.0,402389.0,745165.0
19,True,4,True,240.0,290210.45416666666,147003.7329230225,7292.0,182312.0,262529.0,357332.0,729248.0
19,True,5,True,242.0,282719.3388429752,130912.284623282,115121.0,181675.75,251828.0,357955.25,719509.0
19,True,6,True,236.0,294926.56355932204,126667.26018721795,7164.0,207769.0,265085.0,360014.0,716445.0
19,True,7,True,236.0,292953.72881355934,124926.9787160389,14019.0,203282.0,262865.0,357497.0,700974.0
19,True,8,True,242.0,304065.46280991734,137173.97058011545,20573.0,200589.5,267453.0,389178.5,685777.0
19,True,9,True,242.0,287929.3181818182,133164.50447361456,13455.0,188376.0,255653.0,349841.0,672771.0
19,True,10,True,235.0,278172.4680851064,121040.33109477228,6608.0,191644.0,251120.0,346942.5,660842.0
20,True,1,True,241.0,288233.57261410786,145921.2019651214,56070.0,175220.0,259326.0,350440.0,700881.0
20,True,2,True,236.0,291002.36440677964,142706.9648690297,7416.0,190974.0,259577.0,363407.0,741648.0
20,True,3,True,242.0,292482.02066115703,138876.00499452825,7429.0,193166.0,274891.0,362186.75,742948.0
20,True,4,True,240.0,284522.17916666664,141804.022891299,118000.0,175157.0,250751.0,355844.75,737502.0
20,True,5,True,237.0,297716.9578059072,137612.93366543236,7150.0,185888.0,271683.0,386076.0,714955.0
20,True,6,True,242.0,290390.7272727273,138617.8355980947,6973.0,188273.0,258003.0,355626.0,697307.0
20,True,7,True,240.0,283377.375,129363.66980198509,13919.0,180953.0,257510.0,354947.0,695974.0
20,True,8,True,241.0,300871.510373444,132576.41142677283,55083.0,206562.0,268530.0,364926.0,688539.0
20,True,9,True,241.0,297120.9294605809,134521.4189101157,6858.0,192010.0,260585.0,370306.0,685751.0
20,True,10,True,236.0,275356.68644067796,119766.95063026142,33538.0,181108.0,248185.0,342093.0,670770.0
21,True,1,True,248.0,280154.48387096776,144710.1720073209,21026.0,182229.0,238299.0,350440.0,700881.0
21,True,2,True,247.0,297646.28340080974,153341.0844324487,7451.0,178823.0,260784.0,365097.0,745096.0
21,True,3,True,241.0,307213.0041493776,147956.69142769158,37690.0,195988.0,278906.0,384439.0,753801.0
21,True,4,True,238.0,308528.21428571426,128712.00623971902,103256.0,208355.75,295017.0,381678.25,737542.0
21,True,5,True,241.0,294569.03319502075,138531.60548369662,81183.0,184508.0,265691.0,376396.0,738030.0
21,True,6,True,242.0,286972.0619834711,135240.27027811116,78673.0,193108.0,243173.0,350455.0,715214.0
21,True,7,True,241.0,294332.5809128631,134938.73606759278,7034.0,196961.0,267304.0,372819.0,703433.0
21,True,8,True,242.0,281749.4338842975,123725.26387824123,68636.0,192182.0,240227.0,356909.0,686364.0
21,True,9,True,236.0,284130.24576271186,123916.61130748708,6661.0,198160.0,259773.0,346364.0,666085.0
21,True,10,True,236.0,294823.24576271186,129537.90685279416,26994.0,195710.0,263196.0,359364.25,674862.0
22,True,1,True,245.0,276690.5551020408,144890.3956599397,21026.0,161203.0,238299.0,364458.0,700881.0
22,True,2,True,241.0,295121.22406639,152664.68848664575,7617.0,175202.0,266611.0,380873.0,761746.0
22,True,3,True,238.0,286416.0504201681,134456.87842546953,51877.0,185277.0,259387.0,348320.0,741107.0
22,True,4,True,239.0,309473.5481171548,136942.22958128768,7482.0,202027.0,284334.0,381606.0,748247.0
22,True,5,True,240.0,290989.49166666664,138276.39502383096,7317.0,182936.0,270745.0,353065.5,731742.0
22,True,6,True,241.0,300186.49377593363,140221.78438317278,14113.0,197587.0,268153.0,381060.0,705667.0
22,True,7,True,237.0,279354.0759493671,130158.31152564201,128021.0,181924.0,235828.0,336897.0,673793.0
22,True,8,True,242.0,292500.9132231405,120628.86930236357,20748.0,200564.0,262808.0,359632.0,691599.0
22,True,9,True,241.0,298492.41078838176,132138.65097402318,26907.0,195078.0,282527.0,349795.0,672683.0
22,True,10,True,239.0,285359.78661087865,134936.01933126262,13190.0,184666.0,257213.0,336355.0,659520.0
23,True,1,True,250.0,293500.8,152236.03785157765,42053.0,175220.0,252317.0,371467.0,700881.0
23,True,2,True,230.0,292930.74782608694,129677.6816446825,81477.0,199989.0,266652.0,348129.0,740700.0
23,True,3,True,239.0,301107.330543933,142234.01034534496,14876.0,189674.0,290090.0,368191.0,743821.0
23,True,4,True,241.0,306805.9294605809,144655.8693154752,14728.0,206187.0,279826.0,375555.0,736383.0
23,True,5,True,229.0,299671.9170305677,124156.31320244567,98842.0,204745.0,268287.0,360069.0,706017.0
23,True,6,True,235.0,265869.4893617021,122769.47991392821,14021.0,175267.0,238364.0,322492.0,701070.0
23,True,7,True,239.0,279320.95815899584,143725.01117200582,49133.0,161437.0,238646.0,361478.5,701900.0
23,True,8,True,232.0,288980.6465517241,111312.31464117063,149970.0,204505.0,269264.5,335729.0,681683.0
23,True,9,True,232.0,276933.400862069,118486.86652706022,133254.0,186556.0,246520.0,328138.75,666271.0
23,True,10,True,236.0,284114.50423728814,127084.5176233249,6736.0,188610.0,262707.0,338488.25,673609.0
24,True,1,True,247.0,279330.8016194332,149080.7985811677,21026.0,168211.0,245308.0,364458.0,700881.0
24,True,2,True,245.0,305291.11020408163,168812.8446720527,7535.0,173297.0,278782.0,384266.0,753464.0
24,True,3,True,242.0,290754.0537190083,146338.7081009845,7533.0,180803.0,271204.0,361606.0,753346.0
24,True,4,True,246.0,307992.89837398374,151446.97137142555,7319.0,197613.0,270803.0,395226.0,731899.0
24,True,5,True,241.0,298648.52282157674,128934.99948126519,21461.0,200306.0,264690.0,371997.0,715379.0
24,True,6,True,242.0,300654.6033057851,129218.53931844693,42644.0,199007.0,270081.0,383799.0,710740.0
24,True,7,True,235.0,277581.64680851065,120840.37417244042,124938.0,187407.0,249877.0,333169.0,694102.0
24,True,8,True,236.0,275887.6398305085,124302.3386574536,47844.0,184543.0,252892.0,329784.75,683492.0
24,True,9,True,236.0,283949.76271186443,119756.36862248948,13656.0,198018.0,252644.0,341411.0,682822.0
24,True,10,True,236.0,286637.6101694915,110969.66360096444,6554.0,203182.0,268725.0,347376.0,655426.0
25,True,1,True,251.0,296184.9282868526,151707.98903386347,21026.0,182229.0,259326.0,381980.0,700881.0
25,True,2,True,236.0,280502.52966101695,137688.91732725734,30475.0,175229.0,259035.0,342840.0,761867.0
25,True,3,True,239.0,321925.16317991633,155893.34709162943,90473.0,203565.0,294039.0,399591.0,753945.0
25,True,4,True,242.0,318187.8305785124,133813.68146820756,7409.0,222269.0,296359.0,385267.0,740897.0
25,True,5,True,244.0,295813.1844262295,131105.37987088595,29016.0,203115.0,268402.0,348197.0,725411.0
25,True,6,True,242.0,282583.5041322314,137216.28989107284,14075.0,177701.5,260394.0,337809.0,703769.0
25,True,7,True,236.0,286147.52118644066,126019.35052014313,7057.0,190526.0,261091.0,342241.25,705651.0
25,True,8,True,234.0,261347.452991453,121809.34418690777,20378.0,169819.0,230954.0,310769.0,679277.0
25,True,9,True,236.0,280761.5169491525,121052.7293644848,26712.0,186986.0,253766.0,340581.0,667806.0
25,True,10,True,236.0,269508.9830508475,116850.05179790969,12879.0,193189.0,238266.0,328421.0,643962.0
26,True,1,True,245.0,259926.61224489796,141530.55717918833,14018.0,147185.0,238299.0,350440.0,700881.0
26,True,2,True,237.0,290066.27426160336,149839.28010254534,7703.0,177180.0,261918.0,377470.0,770346.0
26,True,3,True,238.0,303915.13445378153,148407.20233292467,7499.0,187466.0,269951.0,374932.0,749863.0
26,True,4,True,242.0,288141.4256198347,153542.05999472557,7374.0,176980.0,258096.0,366865.5,737418.0
26,True,5,True,238.0,291342.03361344535,129010.05896388019,49746.0,191879.0,262945.0,369545.0,710663.0
26,True,6,True,242.0,285871.4049586777,141585.44086260625,92745.0,178356.0,249699.0,356713.0,713426.0
26,True,7,True,242.0,297294.1157024793,127544.68674270055,20805.0,209787.75,280873.5,353692.0,693514.0
26,True,8,True,242.0,286652.37190082646,139598.38208749477,13522.0,182552.0,256925.0,358343.0,676120.0
26,True,9,True,242.0,293211.7520661157,134775.84944891598,73963.0,188269.0,258870.0,363090.0,672389.0
26,True,10,True,236.0,282305.2033898305,116997.92307911512,79102.0,191164.0,263675.0,337833.0,659187.0
27,True,1,True,242.0,273633.0991735537,133836.5311031195,56070.0,168211.0,245308.0,357449.0,700881.0
27,True,2,True,241.0,297926.244813278,151600.38368496078,15098.0,181180.0,264221.0,369910.0,754918.0
27,True,3,True,241.0,290370.622406639,134888.8739881314,103981.0,193108.0,267380.0,378788.0,742723.0
