simulation,validSimulation,season,validSeason,count,mean,std,min,25%,50%,75%,max
4,True,3,True,254.0,530694.5393700787,287101.146236969,13756.0,343904.0,481465.0,674051.0,1375614.0
4,True,4,True,263.0,591884.8593155893,341648.34348024154,15362.0,384056.0,522317.0,760432.0,1536226.0
4,True,5,True,269.0,591522.5353159851,344722.3394120872,0.0,374188.0,553798.0,763343.0,1496751.0
4,True,6,True,268.0,646496.7313432836,356494.9900878031,16202.0,453648.0,631867.0,874893.0,1620172.0
4,True,7,True,252.0,620643.1706349206,354664.56732284586,16582.0,431134.0,580373.0,816667.5,1658207.0
4,True,8,True,257.0,669155.1089494163,354570.59708174074,17303.0,380662.0,657508.0,899747.0,1730284.0
4,True,9,True,276.0,632709.0253623188,362823.74282928376,15977.0,431377.0,623100.0,862754.0,1597692.0
4,True,10,True,261.0,570867.5670498085,285505.88084052375,13887.0,416618.0,527716.0,722138.0,1388726.0
5,False,1,True,251.0,351885.62948207173,175577.16952149037,26892.0,224103.0,313744.0,452687.0,896410.0
5,False,2,True,246.0,508057.256097561,261721.86509412315,13280.0,332011.0,464815.0,650741.0,1328043.0
5,False,3,True,257.0,616223.4747081712,354389.24835338455,15529.0,372707.0,543531.0,823061.0,1552946.0
5,False,4,True,272.0,588613.6470588235,318722.547276049,14917.0,372922.0,522091.0,749573.25,1491689.0
5,False,5,True,262.0,586064.3778625954,352382.9001985094,15167.0,394337.0,530839.0,758341.0,1516682.0
5,False,6,True,267.0,607084.6367041199,346879.0349344339,16528.0,363619.0,595014.0,785087.0,1652815.0
5,False,7,True,272.0,631141.2904411765,379661.04120747704,0.0,423636.0,553986.0,786171.25,1629370.0
5,False,8,False,259.0,647338.5444015444,358103.7274855317,15820.0,268941.0,632801.0,862192.0,1582003.0
6,True,1,True,253.0,345454.47826086957,175618.8745936388,8964.0,215138.0,313744.0,439241.0,896410.0
6,True,2,True,257.0,529897.6887159533,308720.84725928155,14006.0,350159.0,476216.0,658298.0,1400635.0
6,True,3,True,272.0,605684.4522058824,351560.8106474783,15236.0,365662.0,548494.0,777033.0,1523594.0
6,True,4,True,279.0,626562.9569892474,350411.3141154042,14914.0,417602.0,581660.0,805375.0,1491435.0
6,True,5,True,261.0,577932.4022988506,335996.7478003479,15243.0,365821.0,533490.0,762128.0,1524256.0
6,True,6,True,277.0,595025.4440433213,349195.94703320146,15839.0,395978.0,601887.0,776118.0,1583914.0
6,True,7,True,262.0,622173.6106870229,346419.3295855903,15947.0,374752.5,605983.0,797346.0,1594693.0
6,True,8,True,262.0,630392.3167938931,357766.2288456842,15645.0,406766.0,610150.0,844823.0,1564486.0
6,True,9,True,258.0,622395.1472868217,320246.5027143254,15216.0,414645.0,578221.0,821682.0,1521633.0
6,True,10,True,270.0,664146.0925925926,357949.00319045933,15858.0,459875.0,618452.0,840461.0,1585775.0
7,True,1,True,256.0,371274.875,185871.96523341903,8964.0,248754.0,331672.0,493026.0,896410.0
7,True,2,True,258.0,479974.17441860464,246529.82875170885,25298.0,303575.0,430065.0,591338.75,1264896.0
7,True,3,True,253.0,550883.9920948617,280098.50979566795,13667.0,369003.0,519337.0,683338.0,1366676.0
7,True,4,True,260.0,552414.6153846154,308526.84470672155,14062.0,365608.0,506227.0,689031.0,1406186.0
7,True,5,True,271.0,554265.5867158672,296576.2325321466,13502.0,391548.0,540066.0,708837.0,1350166.0
7,True,6,True,264.0,596369.0113636364,337744.8455871392,15177.0,390796.0,516002.0,762621.25,1517654.0
7,True,7,True,262.0,603237.9427480916,315470.4990818488,15161.0,394173.0,530618.0,758026.0,1516051.0
7,True,8,True,277.0,587227.9494584837,336799.48871860444,30103.0,376289.0,526804.0,767629.0,1505156.0
7,True,9,True,263.0,619968.8897338404,356465.7881578743,0.0,396438.0,644213.0,825913.0,1651827.0
7,True,10,True,258.0,650604.3372093023,364617.33574308804,16996.0,475898.0,628865.0,815825.0,1699635.0
8,False,1,True,256.0,363151.15625,188352.35577372732,26892.0,215138.0,340636.0,466133.0,896410.0
8,False,2,True,262.0,580601.1335877862,297868.03446136793,28038.0,378506.0,553740.5,728975.0,1401876.0
8,False,3,True,267.0,575661.786516854,331576.7257706957,14960.0,359046.0,508649.0,748013.0,1496026.0
8,False,4,False,262.0,644065.1908396947,378388.27501010196,16568.0,414200.0,579880.0,844968.0,1656800.0
9,False,1,True,255.0,348650.831372549,185334.87241991053,35856.0,215138.0,304779.0,439241.0,896410.0
9,False,2,True,263.0,566009.3764258556,330227.71416123095,13942.0,348554.0,501918.0,752877.0,1394216.0
9,False,3,True,253.0,582058.8774703557,331897.0938570669,14530.0,348718.0,537608.0,799147.0,1452994.0
9,False,4,True,264.0,523930.9583333333,308647.9088113785,13963.0,321150.0,453798.5,656262.0,1396303.0
9,False,5,True,260.0,590646.223076923,323163.2339190932,15904.0,397597.0,556636.0,779291.0,1590390.0
9,False,6,False,261.0,610720.1800766283,348367.36129722936,15663.0,391564.0,579515.0,845779.0,1566257.0
10,True,1,True,260.0,361253.2346153846,196597.79014852762,26892.0,206174.0,331672.0,475097.0,896410.0
10,True,2,True,256.0,456654.015625,254474.95826449682,12308.0,283089.0,418479.0,581563.0,1230822.0
10,True,3,True,252.0,514007.65476190473,282709.2781113821,13165.0,355454.0,473938.0,684577.0,1316495.0
10,True,4,True,261.0,531440.4291187739,281416.2518732427,28270.0,367508.0,494722.0,706746.0,1413492.0
10,True,5,True,248.0,588621.3709677419,282434.3233066758,14313.0,415077.0,543893.0,762166.25,1431298.0
10,True,6,True,260.0,618727.3115384616,371647.2396474051,15594.0,405448.0,576983.0,810895.0,1559414.0
10,True,7,True,271.0,629875.8302583026,361888.6542655443,15455.0,417275.0,556367.0,795913.5,1545463.0
10,True,8,True,260.0,599769.6,309047.3258676908,15929.0,414141.0,541569.0,732711.0,1592851.0
10,True,9,True,266.0,631142.962406015,338399.6557319919,0.0,414292.0,597537.0,828585.0,1593433.0
10,True,10,True,266.0,620856.1654135338,329737.1213042448,30840.0,404774.0,601378.0,832678.0,1541996.0
11,True,1,True,259.0,358840.9459459459,192821.27913842513,17928.0,201692.0,331672.0,475097.0,896410.0
11,True,2,True,258.0,464451.27131782944,262696.9231995342,12041.0,276935.0,385300.0,602032.0,1204064.0
11,True,3,True,266.0,557302.4812030075,324691.6422169752,14000.0,325492.0,503988.0,713983.0,1399967.0
11,True,4,True,248.0,621586.6129032258,337320.86603011534,15369.0,414970.0,568662.0,829939.0,1536924.0
11,True,5,True,268.0,520828.2947761194,314945.5869364548,13663.0,314251.0,478208.0,669491.0,1366308.0
11,True,6,True,268.0,518913.8843283582,279607.06187397265,13512.0,324296.0,486444.0,678995.0,1351233.0
11,True,7,True,264.0,547424.7234848485,298552.0765419983,14049.0,351220.0,491708.0,677855.25,1404881.0
11,True,8,True,270.0,576238.2074074075,332836.24456176517,15198.0,349559.0,531938.0,729515.0,1519824.0
11,True,9,True,271.0,638855.6236162361,378832.26067490317,16005.0,384128.0,592198.0,848284.0,1600535.0
11,True,10,True,269.0,649562.8884758365,377141.3517563698,16630.0,449013.0,648574.0,848135.0,1663010.0
12,False,1,True,252.0,342912.47222222225,174090.67095603808,8964.0,224103.0,309261.5,412349.0,896410.0
12,False,2,True,249.0,479617.5702811245,281236.93872863805,12960.0,285116.0,401755.0,609112.0,1295982.0
12,False,3,True,258.0,570944.9069767442,327262.4137616066,15296.0,367112.0,535372.0,745697.0,1529634.0
12,False,4,True,271.0,631967.0811808119,340342.7758608154,14765.0,428195.0,590613.0,804710.5,1476533.0
12,False,5,True,262.0,579716.0,308226.70843524835,28403.0,369240.0,553861.0,752682.0,1420155.0
12,False,6,True,278.0,622668.2410071943,374479.78243300616,31502.0,393771.0,559155.0,799355.25,1575085.0
12,False,7,False,269.0,581147.468401487,325338.6192792802,14333.0,372655.0,530316.0,730977.0,1433288.0
13,True,1,True,246.0,346284.0081300813,171701.05040490252,8964.0,224103.0,313744.0,448205.0,896410.0
13,True,2,True,256.0,485426.8671875,242552.8111129897,12186.0,325966.5,463055.0,587957.5,1218565.0
13,True,3,True,268.0,552532.1156716418,317000.7864262473,14212.0,341097.0,511645.0,753255.0,1421236.0
13,True,4,True,252.0,522425.43253968254,290011.4047642164,13638.0,354598.0,497800.5,668280.0,1363837.0
13,True,5,True,266.0,527483.5187969925,289626.38359510497,14214.0,355361.0,483291.0,653864.0,1421443.0
13,True,6,True,264.0,573460.9356060605,305776.7228009382,14174.0,382701.0,538616.0,722880.0,1417411.0
13,True,7,True,265.0,592988.120754717,342227.051693479,15593.0,405407.0,561332.0,779628.0,1559256.0
13,True,8,True,258.0,592666.8604651163,335950.25698248134,14900.0,387411.0,558765.5,804622.0,1490042.0
13,True,9,True,261.0,650448.4789272031,378205.91577002447,16057.0,449586.0,642266.0,867060.0,1605666.0
13,True,10,True,250.0,671344.312,326053.8147194156,15910.0,509125.0,684136.0,875058.0,1591014.0
14,True,1,True,249.0,353883.9959839357,165857.49213025588,8964.0,233067.0,331672.0,466133.0,896410.0
14,True,2,True,243.0,471744.8477366255,253840.985207221,24912.0,298948.0,423509.0,585439.0,1245616.0
14,True,3,True,260.0,540335.5115384615,280977.9788953568,14063.0,337507.0,506260.0,675014.0,1406279.0
14,True,4,True,270.0,565855.337037037,323780.7329547153,14482.0,362040.0,506856.0,734941.5,1448161.0
14,True,5,True,264.0,578999.2575757576,331304.24218417995,14757.0,365242.75,560776.0,785824.5,1475727.0
14,True,6,True,264.0,553253.6931818182,324102.1147892551,14556.0,378467.0,538587.0,742377.0,1455641.0
14,True,7,True,268.0,577885.2723880596,324935.3589880736,14651.0,395571.0,549403.5,761840.0,1465077.0
14,True,8,True,265.0,521350.91698113206,294312.46022083925,13626.0,354286.0,490550.0,708573.0,1362639.0
14,True,9,True,259.0,572250.7799227799,312258.310281582,43656.0,378354.0,523875.0,749432.0,1455208.0
14,True,10,True,270.0,629065.0703703704,362531.1524827858,15948.0,414651.0,629951.0,813355.0,1594813.0
15,True,1,True,258.0,344318.7596899225,187251.47857496378,8964.0,206174.0,304779.0,439241.0,896410.0
15,True,2,True,252.0,463558.59523809527,255448.77246922662,25643.0,269252.0,410288.0,589789.0,1282151.0
15,True,3,True,256.0,513838.19140625,292641.4231677088,13469.0,336736.0,457961.0,660003.0,1346944.0
15,True,4,True,254.0,550929.7677165355,304554.40941269684,14200.0,354988.0,482783.0,724175.0,1419951.0
15,True,5,True,266.0,610383.8270676691,350030.34615507507,15391.0,400172.0,561780.0,815735.0,1539123.0
15,True,6,True,272.0,580838.5036764706,338831.5946886406,14739.0,394270.25,552715.5,755377.75,1473907.0
15,True,7,True,264.0,578208.3333333334,346189.5051983162,15227.0,380666.0,525319.0,776558.0,1522664.0
15,True,8,True,254.0,596055.5787401575,322043.00885478756,15416.0,404663.75,524136.0,766934.0,1541576.0
15,True,9,True,269.0,670909.5092936803,374287.3242881971,16686.0,417147.0,634064.0,884353.0,1668590.0
15,True,10,True,271.0,632315.003690037,360454.48843365326,15596.0,421102.0,561470.0,795415.0,1559638.0
16,True,1,True,256.0,347183.8515625,184628.57956750665,8964.0,215138.0,313744.0,432518.0,896410.0
16,True,2,True,253.0,516522.03557312256,263560.39657226217,25752.0,347656.0,489294.0,643808.0,1287615.0
16,True,3,True,257.0,552959.579766537,308130.63817330525,28631.0,357889.0,515360.0,701463.0,1431557.0
16,True,4,True,275.0,528204.0545454546,309236.94695081393,13788.0,317123.0,455003.0,682504.0,1378796.0
16,True,5,True,264.0,594973.7272727273,311177.2533551441,15541.0,372984.0,528395.0,761510.0,1554102.0
16,True,6,True,265.0,640671.1773584905,346606.9582921779,16079.0,353737.0,594922.0,820028.0,1607897.0
16,True,7,True,261.0,651093.3984674329,377003.55061640876,16312.0,440416.0,619845.0,848209.0,1631171.0
16,True,8,True,272.0,648331.7169117647,378611.5681733502,0.0,411985.0,609738.0,840450.0,1647942.0
16,True,9,True,264.0,660573.5492424242,389909.4696648597,16948.0,457587.0,618589.5,864331.0,1694766.0
16,True,10,True,275.0,634111.9854545455,367251.40056948445,0.0,431564.0,604190.0,848743.0,1438548.0
17,True,1,True,263.0,359620.6577946768,200150.41577593438,26892.0,215138.0,313744.0,466133.0,896410.0
17,True,2,True,262.0,489710.8244274809,260093.55999575247,11762.0,320525.5,435209.0,596941.5,1176240.0
17,True,3,True,254.0,577000.9448818897,327181.90721036994,14858.0,371447.0,505168.0,728037.0,1485789.0
17,True,4,True,262.0,588528.248091603,353399.7703664084,0.0,390600.0,563753.0,724825.0,1610722.0
17,True,5,True,260.0,650304.5423076923,378490.04914284934,15418.0,412444.5,570484.0,863436.0,1541849.0
17,True,6,True,273.0,584742.5238095238,320842.17227698123,15050.0,391298.0,586948.0,752497.0,1504994.0
17,True,7,True,274.0,581105.6934306569,310214.1439127098,14533.0,377857.0,537719.0,741180.0,1453295.0
17,True,8,True,259.0,600748.9845559845,340138.7795773313,15111.0,377765.0,543982.0,800863.0,1511062.0
17,True,9,True,275.0,598581.5490909091,342799.71925396734,15578.0,389443.0,560799.0,778887.0,1557774.0
17,True,10,True,273.0,635048.3663003664,371566.9714260184,15627.0,437562.0,609461.0,843869.0,1562721.0
18,True,1,True,253.0,344745.86166007904,187523.85773068725,17928.0,215138.0,286851.0,439241.0,896410.0
18,True,2,True,262.0,519258.8740458015,290112.83952932124,13847.0,332326.0,443101.0,647343.25,1384690.0
18,True,3,True,271.0,597350.479704797,346832.718969415,14824.0,340960.0,518853.0,785691.0,1482436.0
18,True,4,True,273.0,606447.9523809524,380478.73011055187,15628.0,406321.0,562599.0,797015.0,1562774.0
18,True,5,True,272.0,595407.3272058824,321259.46585411363,0.0,405349.5,550960.0,802828.0,1574172.0
18,True,6,True,268.0,598940.9925373135,322332.54932369624,14365.0,427363.5,560241.0,775718.0,1436515.0
18,True,7,True,267.0,591549.8277153558,317488.8756154879,13795.0,386272.0,538022.0,772544.0,1379543.0
18,True,8,True,265.0,575519.7132075472,336012.3865879742,14588.0,379276.0,539739.0,743965.0,1458754.0
18,True,9,True,266.0,574090.7255639097,309963.9454114098,14140.0,410050.0,530236.5,749401.0,1413964.0
18,True,10,True,260.0,565382.7384615385,291125.2153520092,27949.0,405265.0,538024.5,698733.0,1397467.0
19,True,1,True,256.0,358704.09375,180494.21816676122,8964.0,224103.0,304779.0,457169.0,896410.0
19,True,2,True,241.0,500658.7634854772,260168.21637507848,0.0,339076.0,456448.0,652069.0,1304137.0
19,True,3,True,274.0,587670.1496350365,342628.0056377896,14388.0,374101.0,532374.0,758993.0,1438850.0
19,True,4,True,273.0,564244.1721611721,325068.23037862167,13983.0,335596.0,517378.0,727125.0,1398318.0
19,True,5,True,267.0,617557.3558052435,385894.1087172408,16077.0,385853.0,578779.0,819938.0,1607721.0
19,True,6,True,270.0,622317.0037037038,349578.540304392,15150.0,409043.0,568115.0,833235.0,1514973.0
19,True,7,True,270.0,581323.9518518519,301498.0763319767,14466.0,390585.0,535247.0,737773.0,1446613.0
19,True,8,True,264.0,614478.4545454546,330702.74533665343,15164.0,439750.0,591388.0,773354.0,1516380.0
19,True,9,True,264.0,553092.9962121212,320098.9518827177,41823.0,362462.0,515812.0,697043.0,1394086.0
19,True,10,True,256.0,581711.5859375,347725.0276080625,14594.0,375798.25,561873.0,758893.0,1459410.0
20,True,1,True,259.0,365555.3667953668,195615.40246553317,17928.0,215138.0,331672.0,475097.0,896410.0
20,True,2,True,261.0,531885.7701149426,285169.69270863844,12922.0,335975.0,478118.0,659027.0,1292211.0
20,True,3,True,259.0,548149.8996138996,316261.55795980076,14237.0,313213.0,484056.0,697610.0,1423695.0
20,True,4,True,246.0,563151.7195121951,302412.5030359154,0.0,377595.0,510452.5,741204.0,1398499.0
20,True,5,True,252.0,588466.246031746,297158.6114354454,14204.0,397722.0,553970.0,770586.25,1420436.0
20,True,6,True,267.0,609460.8464419476,375610.6217583501,16016.0,416425.0,576588.0,816834.0,1601635.0
20,True,7,True,264.0,627634.446969697,374019.5458943912,16681.0,417033.0,567165.0,817384.0,1668132.0
20,True,8,True,256.0,557570.44921875,300195.7012037271,14864.0,386461.0,535100.0,713467.0,1486390.0
20,True,9,True,269.0,599316.2267657992,332777.7222465379,31720.0,317198.0,570957.0,792996.0,1585992.0
20,True,10,True,264.0,659704.571969697,416312.3674157821,16249.0,463110.25,649980.0,893722.0,1624949.0
21,True,1,True,253.0,358493.1818181818,188134.2940511104,8964.0,224103.0,322708.0,457169.0,896410.0
21,True,2,True,264.0,535903.3257575758,314462.7720542417,27365.0,328383.0,444685.5,670449.0,1368264.0
21,True,3,True,269.0,509012.2267657993,316034.44578086626,28084.0,322968.0,463389.0,645936.0,1404208.0
21,True,4,True,268.0,558580.9104477612,306260.5422950912,14353.0,358820.0,531054.0,760698.0,1435280.0
21,True,5,True,277.0,610628.0180505415,356470.803639932,14823.0,385395.0,578093.0,770790.0,1482289.0
21,True,6,True,272.0,613902.2830882353,338844.06839883525,29575.0,410355.25,576716.0,783742.0,1478759.0
21,True,7,True,274.0,577084.6459854015,338129.6697936414,28023.0,378314.0,497413.0,742616.0,1401163.0
21,True,8,True,260.0,569968.8384615384,306059.05908326147,14053.0,379439.0,534025.0,730771.0,1405329.0
21,True,9,True,268.0,601180.75,338799.3667854666,14589.0,393892.0,547072.5,747665.25,1458860.0
21,True,10,True,263.0,618660.4486692016,363831.07256717107,0.0,445594.0,577621.0,825174.0,1650347.0
22,True,1,True,252.0,335762.51587301586,174401.87811944398,26892.0,197210.0,304779.0,405626.0,896410.0
22,True,2,True,258.0,479671.5968992248,260760.55978408776,12631.0,290505.0,454704.0,631533.0,1263067.0
22,True,3,True,260.0,529893.8423076923,298385.25270917575,13543.0,311488.0,494317.5,680532.75,1354295.0
22,True,4,True,263.0,498875.463878327,271720.08774035034,13626.0,313397.0,463282.0,654046.0,1362595.0
22,True,5,True,264.0,588983.0340909091,350582.4917392286,15273.0,259636.0,565091.0,767454.25,1527272.0
22,True,6,True,252.0,596467.2936507936,315189.0393765061,14458.0,375919.0,520503.0,813286.5,1445842.0
22,True,7,True,257.0,565980.1011673152,318241.3597871793,29588.0,384650.0,503004.0,754506.0,1479423.0
22,True,8,True,267.0,548977.4943820224,309905.66704950924,14547.0,392773.0,523697.0,698263.0,1454714.0
22,True,9,True,269.0,596221.87732342,314912.99431740085,0.0,425616.0,543027.0,792526.0,1467640.0
22,True,10,True,272.0,591836.4852941176,328886.8168802168,15594.0,389856.0,530205.0,795307.0,1559426.0
23,True,1,True,258.0,359675.8604651163,185860.0487064692,26892.0,224103.0,313744.0,448205.0,896410.0
23,True,2,True,256.0,564115.26953125,314781.05391750205,13837.0,373591.0,511957.0,719508.0,1383669.0
23,True,3,True,256.0,515215.18359375,286523.71012530546,14103.0,324378.0,493619.0,648757.0,1410341.0
23,True,4,True,256.0,570464.90234375,312002.32108219434,14648.0,366196.0,527322.0,732392.0,1464785.0
23,True,5,True,258.0,598230.3953488372,320254.9825551137,0.0,415854.0,600678.0,781651.5,1540200.0
23,True,6,True,262.0,560588.1106870229,301888.59374494734,15546.0,326456.0,528548.0,711207.75,1554552.0
23,True,7,True,269.0,584684.312267658,360135.9546970234,15056.0,255960.0,572147.0,813051.0,1505649.0
23,True,8,True,264.0,632764.3977272727,339916.84113483486,16070.0,433896.0,618703.0,807527.75,1607021.0
23,True,9,True,269.0,575887.501858736,338485.6091136328,14985.0,374622.0,524471.0,749244.0,1498489.0
23,True,10,True,269.0,616110.6468401487,354652.24262605753,15896.0,397405.0,588159.0,778914.0,1589620.0
24,False,1,True,246.0,341619.7195121951,179095.403057468,35856.0,206174.0,300297.0,421313.0,896410.0
24,False,2,True,261.0,494643.30268199235,280058.3630819661,0.0,305987.0,452860.0,624213.0,1223947.0
24,False,3,True,261.0,506750.66283524904,312426.9225966926,0.0,309337.0,443832.0,685922.0,1344946.0
24,False,4,True,265.0,555514.6188679246,315200.08592512546,27968.0,335620.0,489446.0,713193.0,1398417.0
24,False,5,True,260.0,535284.0576923077,320370.1100719631,14028.0,364733.0,505016.0,687382.0,1402821.0
24,False,6,True,271.0,611607.815498155,359389.81164887,0.0,378934.0,545665.0,818497.0,1515736.0
24,False,7,False,261.0,633980.2988505748,343076.76768388983,15594.0,436634.0,576981.0,779704.0,1559409.0
25,False,1,True,255.0,341690.43529411766,188026.23865643365,8964.0,215138.0,295815.0,439241.0,896410.0
25,False,2,True,259.0,556435.8687258688,306705.63907235407,13918.0,361858.0,487117.0,695881.0,1391762.0
25,False,3,True,272.0,602072.0294117647,351959.94196717074,0.0,356460.0,534690.0,787182.0,1485250.0
25,False,4,True,281.0,546971.818505338,348498.8709315679,14477.0,361917.0,492208.0,738312.0,1447670.0
25,False,5,True,281.0,572707.5587188612,335507.99366589123,14391.0,345376.0,489283.0,719533.0,1439067.0
25,False,6,True,265.0,609574.3773584906,370617.38540257036,16403.0,393673.0,541301.0,787346.0,1640305.0
25,False,7,True,267.0,598146.3445692884,371226.414117142,0.0,337870.0,552878.0,813960.0,1535774.0
25,False,8,False,258.0,682577.992248062,368019.12872443115,16265.0,487961.0,699411.0,878330.0,1626537.0
26,True,1,True,257.0,374748.27237354085,204698.59007724753,35856.0,215138.0,322708.0,519918.0,896410.0
26,True,2,True,253.0,469682.1818181818,253353.4703143808,12798.0,281556.0,396739.0,627103.0,1279802.0
26,True,3,True,258.0,555551.4612403101,297546.53466737055,14189.0,354713.0,510786.0,723614.0,1418850.0
26,True,4,True,258.0,481246.6395348837,285874.67217543826,12965.0,298185.0,401902.0,606093.75,1296457.0
26,True,5,True,265.0,602287.1056603773,378403.75834632665,15580.0,358350.0,514155.0,810183.0,1558045.0
26,True,6,True,251.0,608066.9402390438,347596.01868468,15609.0,398029.5,546315.0,819472.5,1560900.0
26,True,7,True,258.0,564359.1085271317,337752.19854274095,15118.0,377958.0,521582.5,740798.0,1511833.0
26,True,8,True,269.0,610338.7397769517,338192.7185202192,15017.0,300341.0,585664.0,810919.0,1501703.0
26,True,9,True,267.0,629266.9438202247,342917.5899020655,15271.0,412324.0,610850.0,778834.0,1527125.0
26,True,10,True,264.0,615691.803030303,344754.28203809686,0.0,399132.0,590716.0,830195.0,1596529.0
27,True,1,True,254.0,357681.77952755906,195387.19912924632,35856.0,215138.0,304779.0,428036.0,896410.0
27,True,2,True,251.0,456228.3625498008,245392.7003261834,23567.0,271024.0,412427.0,577398.0,1178363.0
27,True,3,True,262.0,571158.7633587787,324779.19197141717,29478.0,397949.0,501121.0,736943.0,1473886.0
27,True,4,True,268.0,593486.6604477612,334678.4332417633,15387.0,369286.0,538542.0,784732.0,1538691.0
27,True,5,True,264.0,574888.4507575758,328582.44934056344,14413.0,374742.0,533287.0,735071.0,1441316.0
27,True,6,True,259.0,539889.2393822394,286956.9575289708,14337.0,372769.0,501804.0,702526.0,1433726.0
27,True,7,True,271.0,589839.9667896678,316947.74073929497,14621.0,409376.0,555581.0,745649.0,1462057.0
27,True,8,True,254.0,606847.6062992126,349591.6787124073,15391.0,415553.0,569461.0,781085.25,1539084.0
27,True,9,True,269.0,622961.2788104089,338500.006022146,14953.0,433633.0,598114.0,807454.0,1495285.0
27,True,10,True,253.0,648902.5494071146,314515.41767796595,14813.0,459203.0,607332.0,799901.0,1481299.0
28,True,1,True,253.0,347509.47826086957,183216.88906098975,17928.0,215138.0,313744.0,430277.0,896410.0
28,True,2,True,261.0,519318.33716475096,264526.5104576646,51100.0,319373.0,472673.0,689847.0,1277494.0
28,True,3,True,270.0,535857.737037037,309909.39590576757,13723.0,329352.0,494028.0,727319.0,1372300.0
28,True,4,True,256.0,559029.2109375,322520.32770589215,14328.0,383283.0,501492.0,745074.0,1432834.0
28,True,5,True,262.0,629847.9198473282,377586.7090960257,16868.0,404833.0,615684.0,877139.0,1686805.0
28,True,6,True,265.0,614072.6,321243.23734644474,14796.0,369906.0,577054.0,784202.0,1479626.0
28,True,7,True,266.0,614379.6052631579,312905.826769023,15029.0,405782.0,563586.5,781506.0,1502897.0
28,True,8,True,267.0,560439.1685393258,280661.9327370378,42446.0,396165.0,537653.0,728661.0,1414876.0
28,True,9,True,263.0,580863.1064638783,296391.3468146066,14077.0,394165.0,549015.0,732020.0,1407731.0
28,True,10,True,264.0,590341.6022727273,335612.1022420949,0.0,414040.0,542535.0,774539.25,1427723.0
