simulation,validSimulation,season,validSeason,count,mean,std,min,25%,50%,75%,max
5,True,9,True,260.0,258994.76923076922,119874.61008031655,54580.0,170564.0,231967.0,334305.0,682256.0
5,True,10,True,258.0,262274.53100775194,113671.80024761661,6594.0,178036.0,237381.0,336290.0,659392.0
6,True,1,True,264.0,252929.56818181818,139171.71034743215,77594.0,141081.0,232783.0,317431.0,705403.0
6,True,2,True,259.0,261726.55212355213,145674.5091819277,7560.0,147429.0,219254.0,340221.0,756047.0
6,True,3,True,260.0,282680.20384615386,131429.09902835885,96375.0,185336.0,266884.0,348432.0,741344.0
6,True,4,True,260.0,267457.9653846154,134163.76911135443,14655.0,161208.0,234484.0,337070.0,732762.0
6,True,5,True,260.0,266715.90769230766,126413.9228970266,36061.0,173095.0,245218.0,326356.0,721229.0
6,True,6,True,260.0,265388.65,130704.03868632231,99630.0,163678.0,238401.0,329135.25,711645.0
6,True,7,True,260.0,281829.4846153846,131477.32179463247,13841.0,179936.0,249143.0,359873.0,692063.0
6,True,8,True,260.0,257953.92307692306,117929.53354620926,13986.0,167827.0,223770.0,321669.0,699281.0
6,True,9,True,260.0,261893.4153846154,116067.08639448472,6744.0,175357.0,242801.0,316991.0,674448.0
6,True,10,True,260.0,271607.1769230769,119061.31112350202,26956.0,180268.25,242604.0,350427.0,673899.0
7,True,1,True,263.0,250270.37262357413,145240.61094833937,70540.0,134026.0,211621.0,324485.0,705403.0
7,True,2,True,260.0,263732.2653846154,134435.92686019393,67564.0,178295.25,232722.0,332191.75,750716.0
7,True,3,True,259.0,265299.9691119691,142135.3583048247,15045.0,157978.0,233205.0,346046.0,752274.0
7,True,4,True,260.0,287084.8,133595.6562771485,29555.0,177332.0,273387.0,362053.0,738884.0
7,True,5,True,260.0,275345.0807692308,133761.4697153931,42198.0,168794.0,253191.0,351654.0,703308.0
7,True,6,True,260.0,271461.2076923077,125286.65048274097,14046.0,175572.0,249312.5,344121.0,702288.0
7,True,7,True,260.0,272556.7730769231,135202.22968883492,7060.0,169448.0,232992.0,345957.0,706035.0
7,True,8,True,260.0,277383.3807692308,129640.18341040933,21110.0,175919.0,253323.0,337764.0,703675.0
7,True,9,True,259.0,277871.10424710426,118886.28442580902,54244.0,176294.0,264441.0,349197.5,678054.0
7,True,10,True,256.0,259444.328125,117421.58710711867,6676.0,173589.0,237015.5,327148.0,667649.0
8,True,1,True,260.0,242387.1576923077,136872.55064563328,84648.0,134026.0,204567.0,310377.0,705403.0
8,True,2,True,260.0,264866.05384615384,138054.51688397082,52221.0,164125.0,231266.0,345035.0,746021.0
8,True,3,True,260.0,271724.29615384614,138857.93128244192,88163.0,168980.0,242450.0,332449.75,734696.0
8,True,4,True,260.0,267971.3653846154,131381.87191239797,96315.0,170403.0,244491.0,335249.25,740882.0
8,True,5,True,259.0,281953.1274131274,131052.12056849444,57438.0,186675.0,258473.0,358991.0,717981.0
8,True,6,True,259.0,264427.0888030888,133649.82762371478,56729.0,163097.0,241100.0,326194.0,709118.0
8,True,7,True,260.0,260417.41923076924,121200.71919848073,28147.0,168884.0,232216.0,337769.0,703685.0
8,True,8,True,260.0,256975.36923076923,123997.65643405229,100835.0,168059.0,221838.0,309229.0,672237.0
8,True,9,True,260.0,276242.1346153846,115325.48885001669,95437.0,184057.0,252226.0,340845.0,681691.0
8,True,10,True,260.0,269261.7576923077,121288.53845791722,113066.0,172925.0,239435.0,325897.0,665097.0
9,True,1,True,260.0,252642.63076923077,137404.28079210056,21162.0,148135.0,225729.0,317431.0,705403.0
9,True,2,True,260.0,267130.8153846154,146462.83178057792,83052.0,151003.0,234055.0,339758.0,755017.0
9,True,3,True,260.0,265944.1269230769,130552.2698837314,36960.0,162626.0,243938.0,340035.0,739208.0
9,True,4,True,260.0,265605.9115384615,139384.95854881988,80198.0,160395.0,233302.0,342663.0,729070.0
9,True,5,True,260.0,262241.8153846154,123597.89608596492,91511.0,168944.0,239337.0,330848.0,703932.0
9,True,6,True,260.0,265421.8615384615,129890.80801328356,100305.0,164786.0,236433.0,338528.25,716463.0
9,True,7,True,256.0,258815.87890625,120307.04933068495,109742.0,157754.0,226343.0,329227.0,685889.0
9,True,8,True,260.0,259075.86153846153,122426.37271770625,116694.0,164744.0,226523.0,324340.0,686434.0
9,True,9,True,258.0,269941.0852713178,121489.6366056002,33208.0,172684.0,242422.0,338726.0,664169.0
9,True,10,True,260.0,260713.97307692308,117533.9401258258,26637.0,159825.0,239737.0,319649.0,665936.0
10,True,1,True,263.0,262098.6235741445,138115.07713452884,91702.0,148135.0,232783.0,338593.0,705403.0
10,True,2,True,263.0,304158.1977186312,147310.9208998877,37836.0,181614.0,279989.0,393498.0,756727.0
10,True,3,True,262.0,287359.4427480916,135241.7239642783,7529.0,180692.0,271037.0,374558.75,752882.0
10,True,4,True,260.0,257672.81923076924,134176.93904062212,58722.0,161487.0,223879.0,322973.0,734030.0
10,True,5,True,260.0,264504.43076923076,129942.81061644974,64245.0,169536.5,231997.5,335504.0,713838.0
10,True,6,True,258.0,278298.2131782946,122299.4879046212,119061.0,182094.0,245126.0,357184.0,700360.0
10,True,7,True,260.0,269346.1038461538,118102.69450056672,41942.0,180003.25,248160.0,335540.0,699042.0
10,True,8,True,258.0,278427.5503875969,130797.55550226865,103260.0,172099.0,254707.0,364851.0,688398.0
10,True,9,True,259.0,256732.00772200772,119108.60693625174,101331.0,162130.0,229684.0,324260.0,675542.0
10,True,10,True,259.0,264773.1583011583,113041.63042708814,26901.0,168129.0,242105.0,326169.5,672514.0
11,True,1,True,260.0,256115.4269230769,129656.61068470673,77594.0,162243.0,232783.0,310377.0,705403.0
11,True,2,True,261.0,266119.0459770115,136519.4457196687,75464.0,166021.0,249031.0,339588.0,754640.0
11,True,3,True,260.0,277506.8076923077,141738.62228144053,14806.0,170274.0,244306.0,357205.75,740322.0
11,True,4,True,264.0,277363.4734848485,148353.37878956672,22500.0,170628.0,236255.0,352507.0,750015.0
11,True,5,True,260.0,276286.48076923075,140574.08090743024,7313.0,168196.0,241325.0,351019.0,731289.0
11,True,6,True,258.0,271638.31395348837,130469.37945384832,71520.0,164497.0,250321.0,348661.0,715202.0
11,True,7,True,260.0,266597.8769230769,120568.95580909702,111261.0,173845.0,236429.0,335520.5,695380.0
11,True,8,True,260.0,264272.2076923077,120454.91075389537,6833.0,170837.0,239172.0,334841.0,683350.0
11,True,9,True,260.0,262630.1269230769,128459.6522719314,93594.0,160448.0,227301.0,347636.0,668532.0
11,True,10,True,260.0,265794.2153846154,113712.70611223074,53612.0,174241.0,241256.0,343455.25,670156.0
12,True,1,True,262.0,263745.1755725191,140132.9610230233,84648.0,155189.0,232783.0,338593.0,705403.0
12,True,2,True,261.0,289201.6206896552,133738.10864897698,60786.0,189958.0,281138.0,364719.0,759831.0
12,True,3,True,264.0,268643.3106060606,146865.03064656237,83179.0,158797.0,234415.0,347841.0,756177.0
12,True,4,True,263.0,268660.34980988596,140658.4858836582,95662.0,169249.0,242835.0,331139.0,735864.0
12,True,5,True,256.0,258841.234375,114752.1251391226,105526.0,161807.0,239193.0,316578.0,703507.0
12,True,6,True,260.0,264963.55384615384,133341.18046482807,92518.0,163686.0,234854.0,327372.0,711679.0
12,True,7,True,256.0,256440.0625,123465.44207066965,104226.0,166762.0,222349.0,333524.0,694842.0
12,True,8,True,259.0,261779.41312741314,123504.31918553983,6791.0,162983.0,230892.0,332757.0,679095.0
12,True,9,True,257.0,261133.82879377433,120690.01273320377,26424.0,171759.0,231214.0,323699.0,660610.0
12,True,10,True,256.0,254696.984375,113201.85284480901,112773.0,165842.0,232179.0,318417.0,663368.0
13,True,1,True,264.0,243203.56818181818,137835.28558792773,7054.0,141081.0,211621.0,310377.0,705403.0
13,True,2,True,260.0,270396.3730769231,147059.33066713475,89825.0,157194.0,228305.5,366786.0,748542.0
13,True,3,True,260.0,285747.6923076923,144310.4289066376,101783.0,167215.0,261728.0,378052.0,727022.0
13,True,4,True,254.0,279169.4527559055,137303.44738796723,66078.0,176208.0,245957.0,352416.0,734201.0
13,True,5,True,260.0,257710.1923076923,128996.73269087246,14137.0,162581.0,226200.0,333998.25,706875.0
13,True,6,True,256.0,269187.25,124284.85662550981,100538.0,172352.0,244165.0,339317.25,718132.0
13,True,7,True,260.0,272829.01153846155,134424.93161260645,62151.0,165737.0,238247.0,340106.5,690572.0
13,True,8,True,260.0,257605.73846153845,117030.26805979531,108586.0,162880.0,237533.0,325759.0,678666.0
13,True,9,True,256.0,256060.921875,109567.46783682767,106740.0,166781.0,246836.0,315215.75,667124.0
13,True,10,True,256.0,256443.73828125,122310.48223514605,105844.0,152150.0,231533.0,332415.75,661524.0
14,True,1,True,262.0,240859.99236641222,128021.08203983937,84648.0,148135.0,218675.0,289215.0,705403.0
14,True,2,True,260.0,269045.80384615384,145787.87626698005,37960.0,151838.0,231553.0,343534.0,759192.0
14,True,3,True,260.0,269380.71153846156,129762.83188937894,7445.0,169382.75,253144.0,342489.0,744541.0
14,True,4,True,259.0,260691.21235521237,136445.72041719707,36215.0,144860.0,231775.0,333177.0,724298.0
14,True,5,True,260.0,266449.44615384616,131074.17944247572,36195.0,166496.0,238886.0,325753.0,723896.0
14,True,6,True,259.0,282222.6563706564,131111.3446265599,7129.0,178230.0,256651.0,370718.0,712920.0
14,True,7,True,260.0,274693.02692307695,125758.3444330581,109951.0,183825.0,247390.0,345315.75,687195.0
14,True,8,True,260.0,274938.0307692308,125609.83078183618,6887.0,172184.0,251388.5,365030.0,688736.0
14,True,9,True,260.0,256354.6423076923,116183.15848327396,13458.0,161500.0,235520.0,329728.0,672915.0
14,True,10,True,259.0,255995.37065637065,114265.97359968445,40086.0,167026.0,227156.0,324031.5,668106.0
15,True,1,True,262.0,247994.7900763359,139815.8210695017,42324.0,141081.0,211621.0,335066.0,705403.0
15,True,2,True,256.0,273327.85546875,143189.41125526707,83853.0,160084.0,243937.0,365906.0,762304.0
15,True,3,True,258.0,262736.2364341085,136233.950061632,88100.0,161517.0,220251.0,330377.0,734170.0
15,True,4,True,260.0,288650.84230769234,135129.34776664877,22210.0,185087.0,262824.0,362771.0,740350.0
15,True,5,True,259.0,270351.277992278,129692.68408669914,108336.0,173337.0,245561.0,339452.0,722238.0
15,True,6,True,260.0,270984.54615384614,130532.63133783276,35804.0,164700.0,236309.0,338352.25,716089.0
15,True,7,True,257.0,260230.15953307392,126237.26307447038,104033.0,159517.0,235807.0,325969.0,693551.0
15,True,8,True,257.0,272920.0,116249.3966937638,6823.0,184221.0,245628.0,341150.0,682300.0
15,True,9,True,260.0,258677.84615384616,121105.61258099134,94527.0,162047.0,222815.0,337598.0,675196.0
15,True,10,True,260.0,262956.23076923075,111762.33863445712,118421.0,177632.0,236843.0,317434.75,657897.0
16,True,1,True,265.0,256021.20754716982,145033.8446072991,70540.0,141081.0,232783.0,324485.0,705403.0
16,True,2,True,260.0,271307.6384615385,137156.1649871584,45126.0,157942.0,248195.0,355370.25,752106.0
16,True,3,True,260.0,287716.18076923076,139488.32029602266,52627.0,187955.0,255619.0,364633.25,751821.0
16,True,4,True,257.0,259051.08171206227,130467.44751998491,7315.0,160936.0,234088.0,321871.0,731525.0
16,True,5,True,260.0,278579.4653846154,135593.02563943586,14537.0,167176.0,258032.0,363425.0,726850.0
16,True,6,True,258.0,261098.8449612403,117635.00223521312,14057.0,175719.0,238977.0,330351.0,702875.0
16,True,7,True,260.0,267459.3615384615,124222.90187758491,48382.0,172795.0,235001.0,345589.0,691178.0
16,True,8,True,260.0,266731.4346153846,112192.95496877267,115233.0,183018.0,250802.0,325365.0,677844.0
16,True,9,True,260.0,257296.1423076923,115559.07658624725,112033.0,164755.0,237247.0,322919.0,659019.0
16,True,10,True,258.0,270879.07364341087,107458.20495910707,26651.0,199886.0,253189.0,319818.0,666286.0
17,True,1,True,263.0,252255.1825095057,132372.4579028196,70540.0,148135.0,225729.0,328012.0,705403.0
17,True,2,True,260.0,276342.2153846154,144640.27765150345,15240.0,167640.0,251460.0,365760.0,761999.0
17,True,3,True,260.0,277188.3384615385,136231.40717528525,44763.0,171593.0,238738.0,359972.0,746056.0
17,True,4,True,260.0,264232.53846153844,135260.95053365838,29600.0,162797.0,229396.0,355194.0,739988.0
17,True,5,True,260.0,256000.9346153846,132354.44793942862,101930.0,151074.75,218421.0,327632.0,728071.0
17,True,6,True,260.0,278995.5,127309.52357129377,91678.0,183357.0,253879.0,352610.0,705219.0
17,True,7,True,260.0,265675.16538461536,128394.63072386522,49034.0,166366.75,245172.0,329231.0,700492.0
17,True,8,True,259.0,271014.8687258687,127089.0823142829,54566.0,163699.0,252370.0,358092.0,682080.0
17,True,9,True,260.0,276281.1076923077,127308.76897061965,41658.0,173577.0,239536.5,355832.75,694308.0
17,True,10,True,260.0,253600.51153846155,112100.43326484464,19868.0,172192.0,225174.0,317892.0,662275.0
18,True,1,True,264.0,257017.67803030304,139806.73031947415,77594.0,155189.0,225729.0,338593.0,705403.0
18,True,2,True,259.0,260144.78764478763,139855.80174643063,14870.0,148703.0,230490.0,338300.5,743517.0
18,True,3,True,259.0,274464.63706563704,138700.132663455,7388.0,162534.0,236413.0,350925.0,738790.0
18,True,4,True,260.0,277587.2,134246.6999143381,88555.0,177111.0,250907.0,354222.0,737962.0
18,True,5,True,256.0,261213.26171875,137686.66284608693,93869.0,144413.0,234671.5,341176.25,722067.0
18,True,6,True,259.0,275747.5675675676,128194.38800626434,122490.0,180132.0,244979.0,345853.0,720527.0
18,True,7,True,260.0,262648.54615384614,120864.51875774901,48197.0,172133.0,240986.0,318446.25,688532.0
18,True,8,True,258.0,273513.1782945736,123459.64279810546,116390.0,184854.0,246472.0,349169.0,684645.0
18,True,9,True,260.0,271561.2346153846,126737.91482082255,6829.0,175848.75,245847.0,329503.25,682909.0
18,True,10,True,260.0,257987.19615384616,119101.45948463706,64990.0,162476.0,233966.0,331451.0,649905.0
19,True,1,True,264.0,255708.4393939394,145283.53415306195,42324.0,148135.0,218675.0,331539.0,705403.0
19,True,2,True,260.0,259109.61153846153,138309.4042022415,45591.0,159569.0,220357.0,326736.0,759852.0
19,True,3,True,260.0,277114.47307692305,137640.66949883697,30241.0,173887.0,249490.0,362895.0,756031.0
19,True,4,True,260.0,264565.77692307695,132999.93561250597,35748.0,164443.0,235940.0,350335.0,714968.0
19,True,5,True,260.0,274632.5230769231,136365.9635471205,21807.0,174459.0,254419.0,336196.25,726911.0
19,True,6,True,260.0,263773.0230769231,121980.63679922896,91301.0,168555.0,238787.0,337111.0,702314.0
19,True,7,True,260.0,270369.77692307695,131291.7697958839,112238.0,168357.0,231491.0,338467.75,701488.0
19,True,8,True,258.0,269129.48062015505,116975.70381921866,116170.0,177672.0,246007.0,334843.0,683352.0
19,True,9,True,256.0,252876.28515625,116965.08219659243,105649.0,158473.0,231107.0,305391.75,660305.0
19,True,10,True,256.0,255304.49609375,104661.53052788402,117809.0,176714.0,222529.0,314158.0,654496.0
20,True,1,True,263.0,241231.56653992395,141179.94264084022,21162.0,134026.0,204567.0,310377.0,705403.0
20,True,2,True,260.0,279536.0884615385,145567.71149241462,90266.0,180533.0,240710.0,353543.0,752219.0
20,True,3,True,260.0,262342.05384615384,132139.52981951967,22131.0,162297.0,236068.0,339348.0,737713.0
20,True,4,True,260.0,262402.1346153846,130318.93055860816,44306.0,169841.0,228917.0,326760.0,738441.0
20,True,5,True,260.0,280940.5,133663.68519163207,108321.0,173314.0,259971.0,361070.0,722141.0
20,True,6,True,259.0,269391.96138996136,129059.33031274297,113428.0,170142.0,241035.0,333195.0,708926.0
20,True,7,True,260.0,275392.3923076923,126571.86946165901,110775.0,173086.0,256167.0,339248.0,692342.0
20,True,8,True,260.0,262818.98076923075,134494.6832172273,6920.0,152251.0,228376.0,339104.0,692049.0
20,True,9,True,260.0,260910.11538461538,120948.94860868563,33810.0,162289.0,236671.0,338101.0,676202.0
20,True,10,True,259.0,250891.15444015444,116171.76397415824,99572.0,159315.0,232335.0,318631.0,663815.0
21,True,1,True,263.0,248392.88593155894,138849.82438801412,7054.0,141081.0,225729.0,310377.0,705403.0
21,True,2,True,264.0,271329.5833333333,161014.46857955033,61413.0,138180.0,230300.0,353127.0,767667.0
21,True,3,True,261.0,282365.6436781609,142168.8808605924,83342.0,174261.0,265180.0,356099.0,757658.0
21,True,4,True,258.0,269383.0813953488,133992.07491747357,103084.0,163830.0,228258.0,346068.0,736316.0
21,True,5,True,259.0,277790.4942084942,137271.07745276,43946.0,175786.0,249030.0,347910.0,732442.0
21,True,6,True,260.0,266244.7153846154,120061.42801084628,56712.0,175451.75,241024.0,347359.0,708895.0
21,True,7,True,260.0,264535.98846153845,122333.29011682313,6942.0,166603.0,249905.0,340148.0,694180.0
21,True,8,True,258.0,270080.0813953488,121399.29728829004,6898.0,174167.25,241420.0,351783.0,689771.0
21,True,9,True,260.0,252351.06923076924,115115.69986915705,6711.0,167787.0,228190.0,303693.75,671146.0
21,True,10,True,258.0,266007.0348837209,116390.79664735096,33027.0,171740.0,237793.0,343479.0,660537.0
22,True,1,True,262.0,279199.4541984733,141309.92951698616,91702.0,169297.0,253945.0,352701.0,705403.0
22,True,2,True,263.0,281297.29657794675,149993.466963544,61915.0,170267.0,247662.0,356014.0,773943.0
22,True,3,True,260.0,268107.42307692306,131251.08681533427,7570.0,166530.0,238440.5,333060.0,756954.0
22,True,4,True,260.0,255438.35,136587.63972116596,7408.0,148163.0,222244.0,348183.0,740814.0
22,True,5,True,257.0,257073.1167315175,119038.86117734991,14331.0,164811.0,229303.0,315291.0,716570.0
22,True,6,True,260.0,266502.07692307694,121077.16607122756,64191.0,171176.0,235367.0,328087.0,713233.0
22,True,7,True,260.0,272892.0807692308,120133.9381087244,69465.0,173663.0,250075.0,340380.0,694654.0
22,True,8,True,260.0,275265.73076923075,126352.50848283173,13562.0,176312.0,250905.0,335670.75,678123.0
22,True,9,True,260.0,265507.1076923077,127287.27897003116,54105.0,162316.0,240093.5,339849.75,676319.0
22,True,10,True,258.0,271737.48062015505,117208.01238306006,33803.0,175778.0,250145.0,338034.0,676068.0
23,True,1,True,257.0,253972.39299610895,139826.0553518933,63486.0,141081.0,218675.0,331539.0,705403.0
23,True,2,True,260.0,269492.70384615386,138977.05038030568,82451.0,149910.0,247352.0,352289.0,749552.0
23,True,3,True,260.0,261170.39615384614,145806.7400385612,37804.0,151218.0,223046.5,355362.0,756088.0
23,True,4,True,260.0,273347.4346153846,140071.0893217836,14673.0,154070.0,256784.0,344824.0,733667.0
23,True,5,True,260.0,264330.1153846154,125612.75451084299,7205.0,165726.0,237781.0,331452.0,720548.0
23,True,6,True,259.0,242052.5250965251,120505.31065991485,42169.0,147592.0,210846.0,309241.0,702821.0
23,True,7,True,260.0,261805.98076923078,121756.82447724814,7004.0,168108.0,248659.0,336215.0,700448.0
23,True,8,True,256.0,250004.4453125,122076.58157674495,102336.0,156916.0,225140.0,313831.0,682242.0
23,True,9,True,256.0,255047.8125,118635.9289385048,100926.0,166527.75,235493.0,311188.0,672838.0
23,True,10,True,256.0,262517.359375,107710.46612741062,123969.0,176167.0,241414.0,319710.0,652470.0
24,True,1,True,264.0,253463.95833333334,141689.93189058267,28216.0,141081.0,218675.0,324485.0,705403.0
24,True,2,True,260.0,258110.8230769231,147145.9758367233,45216.0,143186.0,233619.0,331588.0,753608.0
24,True,3,True,260.0,269573.5423076923,127571.66757171864,103660.0,177703.0,244342.0,327640.25,740430.0
24,True,4,True,260.0,258359.26153846155,135867.71789092824,96556.0,155975.0,222822.0,334233.0,742740.0
24,True,5,True,260.0,271896.3384615385,134457.74461760593,49799.0,163625.0,241880.0,355706.0,711412.0
24,True,6,True,259.0,246256.12741312743,118907.34017069005,100589.0,158068.0,222732.0,316136.0,718490.0
24,True,7,True,259.0,265146.71428571426,123761.11299723107,76326.0,166530.0,249796.0,329591.5,693877.0
24,True,8,True,259.0,265341.3745173745,120999.92666915376,27363.0,177863.0,232590.0,328362.0,684087.0
24,True,9,True,258.0,270871.4496124031,116471.43131467763,6724.0,174813.0,255496.0,342902.0,672357.0
24,True,10,True,260.0,267949.23846153845,117623.3367977016,13096.0,176803.0,242285.0,327412.0,654825.0
25,True,1,True,267.0,266890.5018726592,138049.13429877753,49378.0,165770.0,239837.0,345647.0,705403.0
25,True,2,True,262.0,274907.41221374046,138724.2568496804,7636.0,169890.0,244336.0,351233.0,763550.0
25,True,3,True,260.0,271742.75384615385,134967.5179986618,44774.0,164171.0,253718.0,352593.75,746231.0
25,True,4,True,260.0,260925.6,136081.00119783587,94699.0,152975.0,233104.0,342372.0,728451.0
25,True,5,True,260.0,271154.01153846155,126031.15272160203,7237.0,173699.0,246073.0,340160.0,723746.0
25,True,6,True,260.0,265296.4576923077,126142.95873034415,28600.0,178753.0,235954.0,328905.0,715011.0
25,True,7,True,260.0,251148.36153846153,113172.96917925889,110000.0,165000.0,233749.0,302499.0,687498.0
25,True,8,True,260.0,285358.83461538464,121827.76138590385,61713.0,191997.0,260568.0,351424.25,685705.0
25,True,9,True,260.0,258533.86923076923,121487.34758898464,20596.0,163052.5,226557.0,329538.0,686537.0
25,True,10,True,260.0,249115.9076923077,115952.58876735978,59446.0,158524.0,221272.5,312093.25,660515.0
26,True,1,True,260.0,248220.31923076924,143245.35573818066,70540.0,141081.0,218675.0,331539.0,705403.0
26,True,2,True,260.0,271604.94615384616,140523.24926361215,91080.0,174570.0,235290.0,341549.0,758999.0
26,True,3,True,260.0,257398.91923076924,144970.91865952194,73221.0,146441.0,230645.0,329493.0,732207.0
26,True,4,True,257.0,267586.8482490272,122047.37296907567,14669.0,176032.0,249379.0,330060.0,733466.0
26,True,5,True,263.0,276279.9315589354,144864.21934389952,94517.0,167222.0,239927.0,356256.0,727053.0
26,True,6,True,260.0,269755.42307692306,122606.63496802792,99869.0,178337.0,235405.0,342407.0,713348.0
26,True,7,True,260.0,251815.2423076923,129771.52389071301,14222.0,142222.0,227555.0,335999.75,711111.0
26,True,8,True,258.0,248429.81782945737,119908.96432033447,47578.0,156329.0,231095.0,310958.75,679691.0
26,True,9,True,259.0,252639.2162162162,124370.2754271968,101322.0,155360.0,229663.0,310720.0,675478.0
26,True,10,True,256.0,248095.69140625,112320.2062269876,111082.0,163355.0,222163.0,307108.0,653421.0
27,True,1,True,260.0,250228.00384615385,128928.08476388748,77594.0,155189.0,225729.0,331539.0,705403.0
27,True,2,True,260.0,272447.6307692308,141457.6636993152,22344.0,156405.0,249502.5,350048.0,744784.0
27,True,3,True,260.0,257097.78461538462,136334.24451998016,83919.0,160209.0,225055.5,328048.0,762902.0
27,True,4,True,260.0,272302.85,136799.76863088587,7433.0,170958.0,237854.0,356781.0,743294.0
