simulation,validSimulation,season,validSeason,count,mean,std,min,25%,50%,75%,max
1,True,1,True,241.0,413886.356846473,209170.922215873,8851.0,265519.0,362876.0,495635.0,885063.0
1,True,2,True,236.0,660016.1652542372,343549.41740780894,13567.0,434147.0,610519.0,773324.0,1356710.0
1,True,3,True,246.0,637941.8089430894,345567.3851352059,27371.0,424256.0,595327.0,845090.75,1368568.0
1,True,4,True,240.0,553073.275,314656.57380565297,12340.0,370189.0,499756.0,703360.0,1233965.0
1,True,5,True,233.0,621400.2188841202,333963.73176933604,13759.0,454048.0,591638.0,784265.0,1375903.0
1,True,6,True,245.0,581144.9142857143,315203.4808167653,12234.0,379257.0,538301.0,758515.0,1223411.0
1,True,7,True,239.0,556908.129707113,335073.6545810086,12815.0,371647.0,499802.0,717664.0,1281543.0
1,True,8,True,238.0,580354.9537815126,331364.54357584147,13318.0,412869.0,546052.0,759145.0,1331834.0
1,True,9,True,239.0,621714.0,348638.8277075371,0.0,461980.0,573976.0,825965.0,1399940.0
1,True,10,True,243.0,641354.7530864198,329252.02171673696,14443.0,389948.0,606586.0,823224.0,1444252.0
2,True,1,True,231.0,413527.5108225108,212545.17701727123,8851.0,269944.5,354025.0,504486.0,885063.0
2,True,2,True,229.0,535613.5851528384,273082.58530789835,11359.0,363491.0,477082.0,647468.0,1135910.0
2,True,3,True,237.0,528592.0253164558,253581.55495889724,11590.0,359290.0,498370.0,683810.0,1159000.0
2,True,4,True,236.0,578904.3771186441,309044.99607146956,12737.0,378937.75,534971.0,729216.5,1273741.0
2,True,5,True,231.0,619624.5844155845,304859.85467969085,13451.0,457338.0,632202.0,786890.5,1345111.0
2,True,6,True,243.0,579157.8106995885,304800.4910953052,12437.0,410416.0,534784.0,727555.5,1243685.0
2,True,7,True,244.0,571889.0081967213,314038.8419288288,12330.0,406897.0,542529.0,752143.0,1233021.0
2,True,8,True,239.0,576243.1841004185,312363.85936607135,12173.0,389527.0,523427.0,766881.0,1217272.0
2,True,9,True,240.0,587464.8041666667,290772.92100531934,11945.0,418089.0,549488.0,731656.25,1194540.0
2,True,10,True,241.0,609593.510373444,327579.66066419263,0.0,432480.0,537323.0,773221.0,1310545.0
3,True,1,True,239.0,411980.18828451884,205874.19918029616,44253.0,274370.0,380577.0,495635.0,885063.0
3,True,2,True,234.0,537427.0256410256,270408.556715835,10687.0,341995.0,470243.0,681318.0,1068734.0
3,True,3,True,232.0,562955.7413793104,291107.1406723414,12481.0,386925.0,505498.0,689599.25,1248144.0
3,True,4,True,238.0,527774.4537815126,318833.1280446534,12402.0,334862.0,458885.0,669723.0,1240229.0
3,True,5,True,240.0,564264.225,329177.3714805254,12409.0,397100.0,514988.5,756971.0,1240937.0
3,True,6,True,228.0,554897.9298245613,307231.3286461201,12344.0,391931.75,493772.0,691281.0,1234430.0
3,True,7,True,233.0,558387.4206008584,295138.9545829304,12623.0,378687.0,517539.0,732129.0,1262291.0
3,True,8,True,229.0,572525.92139738,322638.45040552976,13414.0,402420.0,523146.0,724356.0,1341400.0
3,True,9,True,233.0,624112.9270386266,316028.23192623374,13488.0,445117.0,606978.0,782327.0,1348839.0
3,True,10,True,238.0,646454.5756302521,324525.6526127358,12825.0,474509.0,609166.5,846421.0,1282456.0
4,True,1,True,236.0,417442.26271186443,219466.9904842447,17701.0,272157.25,371727.0,548739.0,885063.0
4,True,2,True,225.0,493251.40444444446,254926.09785471053,10795.0,334640.0,453383.0,626100.0,1079482.0
4,True,3,True,238.0,572687.5714285715,306060.06397457235,11728.0,387015.0,516020.0,762302.0,1172773.0
4,True,4,True,226.0,585592.4734513274,335797.7990370881,12803.0,361682.75,531321.5,780979.0,1280293.0
4,True,5,True,260.0,572454.2576923077,318426.59907219786,12021.0,393703.75,528946.0,733311.0,1202150.0
4,True,6,True,238.0,591941.6260504202,335715.1118272082,13592.0,407763.0,564072.0,747566.0,1359210.0
4,True,7,True,237.0,628969.9071729957,323285.28419680917,13386.0,428350.0,602368.0,829929.0,1338595.0
4,True,8,True,249.0,607487.59437751,318482.7918012214,12475.0,436640.0,548918.0,773476.0,1247542.0
4,True,9,True,235.0,614184.9021276595,331604.2708850799,26795.0,401931.0,562704.0,750271.0,1339770.0
4,True,10,True,250.0,590545.444,320885.6816319989,24989.0,387333.0,537269.0,790284.25,1249462.0
5,True,1,True,233.0,392580.5579399142,210615.66789175273,8851.0,247818.0,345175.0,486785.0,885063.0
5,True,2,True,223.0,468282.54260089685,226223.64316447932,10323.0,299366.0,423241.0,588408.0,1032296.0
5,True,3,True,240.0,560849.9875,281623.99460214557,24998.0,412474.0,537466.0,715579.75,1249921.0
5,True,4,True,229.0,554249.9388646288,297716.9884412861,12078.0,386482.0,507258.0,724655.0,1207758.0
5,True,5,True,238.0,610100.462184874,334902.9597545902,13367.0,417713.75,561407.0,812035.25,1336684.0
5,True,6,True,242.0,594115.4256198347,339184.94945176155,12807.0,409837.0,537911.0,752435.25,1280741.0
5,True,7,True,230.0,609504.8956521739,318870.75315786654,13084.0,418700.0,562629.0,719641.0,1308439.0
5,True,8,True,239.0,580521.3472803347,301567.688957544,12417.0,409752.0,546336.0,776046.0,1241674.0
5,True,9,True,240.0,541159.3291666667,262787.85820776946,11664.0,384911.0,507382.5,702754.0,1166397.0
5,True,10,True,246.0,591460.1951219512,324879.2239810184,12770.0,421404.0,523562.0,740649.0,1276981.0
6,True,1,True,230.0,430487.01304347825,209782.82462569317,8851.0,274370.0,398278.0,528825.25,885063.0
6,True,2,True,238.0,511769.5,260486.95392858674,11114.0,344542.0,483470.0,655741.0,1111426.0
6,True,3,True,231.0,522490.0303030303,290346.6846317616,12267.0,318942.0,490681.0,693086.5,1226702.0
6,True,4,True,232.0,610715.9310344828,356762.77338322514,13799.0,400165.0,551952.0,831377.75,1379880.0
6,True,5,True,248.0,640389.2862903225,355124.6473876534,13653.0,436909.0,587097.0,860165.0,1365342.0
6,True,6,True,233.0,570782.407725322,322236.3847981298,13105.0,380053.0,524211.0,747001.0,1310527.0
6,True,7,True,237.0,528197.8734177215,293014.611191526,11374.0,363970.0,489085.0,671070.0,1137406.0
6,True,8,True,227.0,515637.3568281938,284198.6207748827,11491.0,379211.0,505614.0,655000.0,1149123.0
6,True,9,True,232.0,575049.8103448276,305145.4289612663,12468.0,408339.0,548608.0,713814.25,1246837.0
6,True,10,True,235.0,599340.5021276596,327340.7267289008,12670.0,418126.0,544831.0,785570.0,1267048.0
7,True,1,True,225.0,392377.9377777778,200713.48790964013,8851.0,247818.0,362876.0,504486.0,885063.0
7,True,2,True,242.0,558954.4462809918,289124.94616219786,11619.0,360185.0,511231.0,705847.25,1161888.0
7,True,3,True,258.0,547176.2790697674,294219.5660623308,46029.0,359602.75,494814.0,745097.25,1150730.0
7,True,4,True,231.0,567470.2813852814,313511.2596733184,13563.0,406888.0,515391.0,691709.0,1356292.0
7,True,5,True,231.0,590670.1731601731,318270.41104667913,25482.0,426828.0,535128.0,726245.0,1274114.0
7,True,6,True,248.0,560335.375,329340.2556961056,13556.0,393126.0,528686.0,745583.0,1355606.0
7,True,7,True,238.0,602654.1092436975,325190.9678817249,13141.0,420505.0,551913.0,749025.0,1314079.0
7,True,8,True,227.0,582499.1718061673,307202.1688837025,12500.0,412507.0,562510.0,756263.0,1250022.0
7,True,9,True,221.0,618582.2126696833,293172.19348330714,13442.0,443591.0,578013.0,779645.0,1344215.0
7,True,10,True,235.0,601893.7829787234,307253.6466753468,13507.0,405209.0,567293.0,837433.0,1350698.0
8,True,1,True,227.0,399058.17621145374,204959.5815420857,8851.0,274370.0,336324.0,486785.0,885063.0
8,True,2,True,240.0,624309.75,350026.8215774484,13237.0,420287.75,555972.0,820720.0,1323742.0
8,True,3,True,253.0,615253.9486166008,359841.81060540903,13556.0,406669.0,555781.0,813338.0,1355563.0
8,True,4,True,247.0,647909.914979757,368983.68545778963,14371.0,445496.0,603576.0,855065.5,1437085.0
8,True,5,True,247.0,670806.6720647773,332560.3592539612,27903.0,474355.0,613871.0,878951.0,1395161.0
8,True,6,True,232.0,605797.900862069,319221.3005786696,14100.0,437089.0,563985.0,761380.0,1409963.0
8,True,7,True,233.0,591540.4377682403,320616.5857528121,41825.0,446139.0,543731.0,766801.0,1394183.0
8,True,8,True,241.0,564464.622406639,300122.18380402063,12077.0,398543.0,543468.0,736701.0,1207706.0
8,True,9,True,240.0,576600.4416666667,340436.78580311313,13977.0,419304.0,559071.0,740770.0,1397678.0
8,True,10,True,240.0,610392.1458333334,362062.7471958007,13400.0,442216.0,549420.0,804029.0,1340049.0
9,True,1,True,217.0,372338.30414746545,184397.95850094024,8851.0,238967.0,327473.0,477934.0,885063.0
9,True,2,True,234.0,555017.7735042735,303967.3305933928,12978.0,379616.5,519133.0,674873.0,1297833.0
9,True,3,True,231.0,577172.5281385281,312247.14831809234,12884.0,399414.0,554026.0,740848.0,1288431.0
9,True,4,True,230.0,540503.2869565217,301046.223243659,12135.0,351929.0,479351.0,667451.0,1213547.0
9,True,5,True,242.0,606892.3223140496,350611.10581437236,13837.0,401279.0,525813.0,774883.0,1383719.0
9,True,6,True,251.0,610370.3227091633,339912.4022381464,13589.0,414466.5,543562.0,808548.5,1358905.0
9,True,7,True,254.0,654340.0236220473,332205.4748754046,14360.0,416439.0,560039.0,847239.0,1435998.0
9,True,8,True,235.0,627551.5234042553,314293.9131258781,13685.0,437935.0,588475.0,780072.0,1368547.0
9,True,9,True,255.0,585706.6823529411,317023.1910507822,12459.0,423597.0,548184.0,741294.5,1245873.0
9,True,10,True,251.0,574778.9920318725,286042.6183213962,12186.0,408230.0,523996.0,706785.0,1218596.0
10,False,1,True,228.0,399326.5,198499.7031272095,8851.0,274370.0,371727.0,504486.0,885063.0
10,False,2,True,226.0,595069.1150442478,309715.8773176976,13601.0,421628.0,571238.0,734448.0,1360089.0
10,False,3,True,235.0,558393.7404255319,321021.0329216215,12827.0,371990.0,500262.0,731152.0,1282723.0
10,False,4,True,216.0,515416.6712962963,276742.49279904773,24970.0,374554.0,474435.0,639863.5,1248514.0
10,False,5,True,217.0,531512.7603686636,301858.450898804,12192.0,353574.0,475496.0,670571.0,1219221.0
10,False,6,True,249.0,591521.7590361446,294535.756200614,12242.0,404001.0,550910.0,734547.0,1224245.0
10,False,7,False,231.0,613068.8354978355,339442.0648380525,13834.0,415021.0,553361.0,760871.0,1383403.0
11,False,1,True,228.0,394784.7105263158,211666.9195395463,8851.0,256668.0,336324.0,522187.0,885063.0
11,False,2,False,241.0,562171.5352697095,320656.8078514132,25117.0,351644.0,477231.0,728405.0,1255871.0
12,True,1,True,234.0,427402.24358974356,216722.6265937739,8851.0,276582.5,389428.0,519974.5,885063.0
12,True,2,True,233.0,503837.70815450646,258202.04300036244,11071.0,321052.0,453901.0,608891.0,1107075.0
12,True,3,True,252.0,607576.7579365079,323928.2694808059,12234.0,403724.0,562767.0,838034.0,1223407.0
12,True,4,True,251.0,597839.625498008,339165.6073683462,13863.0,415903.0,568401.0,817942.0,1386343.0
12,True,5,True,228.0,565266.5263157894,310324.1087945922,13186.0,395583.0,514257.0,712049.0,1318608.0
12,True,6,True,241.0,618274.3236514523,342514.5690750417,13829.0,428689.0,594634.0,802064.0,1382869.0
12,True,7,True,248.0,627061.4354838709,349959.33994556783,14125.0,423736.0,564982.0,776850.0,1412455.0
12,True,8,True,247.0,599943.7692307692,344529.1500867693,38819.0,401133.0,543470.0,763446.0,1293976.0
12,True,9,True,222.0,531381.8783783783,282556.88382009993,12420.0,372605.0,503017.0,658269.0,1242017.0
12,True,10,True,246.0,590266.2113821139,287661.9598561081,12582.0,440360.0,553595.0,742321.0,1258171.0
13,True,1,True,233.0,423500.7939914163,220366.4782373909,8851.0,274370.0,380577.0,557590.0,885063.0
13,True,2,True,250.0,528773.152,272286.37100267824,10656.0,343643.0,468846.0,703269.0,1065560.0
13,True,3,True,226.0,525808.7964601769,282498.0019070077,11809.0,357219.0,472355.0,696724.0,1180888.0
13,True,4,True,247.0,607368.3643724696,338371.4607513297,13158.0,421072.0,592132.0,789510.0,1315850.0
13,True,5,True,243.0,643971.9670781892,344168.7787575836,27343.0,464835.0,615222.0,833968.0,1367161.0
13,True,6,True,259.0,605342.8301158301,340676.5156757522,13052.0,411146.5,574300.0,848397.0,1305227.0
13,True,7,True,244.0,537526.2540983607,258494.62455851398,12134.0,388288.0,521762.0,691638.0,1213400.0
13,True,8,True,225.0,530813.3511111111,300482.4771941136,12315.0,357141.0,492609.0,652707.0,1231522.0
13,True,9,True,249.0,584088.8634538152,307649.3031724031,12165.0,425791.0,559611.0,742093.0,1216547.0
13,True,10,True,246.0,643233.2113821139,336503.1030480148,26822.0,442560.0,623607.5,828124.25,1341092.0
14,True,1,True,226.0,408930.48230088496,207693.696924383,17701.0,265519.0,380577.0,513337.0,885063.0
14,True,2,True,228.0,543519.0833333334,260747.9981274426,12452.0,386012.0,522984.0,647504.0,1245201.0
14,True,3,True,232.0,596900.1465517242,297727.59621840075,11975.0,383205.0,562833.0,766411.0,1197517.0
14,True,4,True,248.0,583150.1774193548,312514.6458130574,12790.0,380515.25,524407.0,767425.0,1279042.0
14,True,5,True,239.0,573146.6276150628,326800.8500630115,12518.0,375533.0,513229.0,744808.0,1251778.0
14,True,6,True,247.0,551834.7246963562,308451.5669527895,12433.0,335691.0,484888.0,714898.5,1243302.0
14,True,7,True,255.0,596167.662745098,352265.77848726686,12892.0,386761.0,554357.0,825090.0,1289203.0
14,True,8,True,262.0,624759.6717557252,371493.16203288926,13544.0,392762.0,548513.0,887101.25,1354353.0
14,True,9,True,244.0,580024.6352459016,330921.14939687727,12277.0,405132.0,534037.5,773433.0,1227672.0
14,True,10,True,225.0,546223.7244444444,270115.857572421,11891.0,392387.0,499402.0,701540.0,1189051.0
15,True,1,True,230.0,392005.98260869563,208854.9852307939,8851.0,247818.0,367301.5,502273.25,885063.0
15,True,2,True,243.0,486673.95884773665,256173.6803022059,21284.0,308611.0,436312.0,622542.5,1064175.0
15,True,3,True,239.0,576053.1171548117,310827.6439764529,12179.0,401922.0,523717.0,742948.0,1217947.0
15,True,4,True,236.0,554553.9406779661,289666.8888438167,12235.0,379276.0,501623.0,675967.75,1223472.0
15,True,5,True,237.0,597861.1983122362,306754.5716399604,12155.0,388966.0,534829.0,790088.0,1215520.0
15,True,6,True,227.0,556653.1453744493,280380.50944058184,12097.0,393137.0,495958.0,707646.5,1209652.0
15,True,7,True,221.0,577294.8642533936,290691.6463520466,13195.0,435434.0,567384.0,712528.0,1319497.0
15,True,8,True,243.0,661546.4362139917,358421.85156392376,14026.0,476895.0,631185.0,813527.5,1402633.0
15,True,9,True,246.0,650791.2764227642,374033.32823316753,14312.0,443674.0,586794.0,840833.0,1431206.0
15,True,10,True,247.0,600566.4534412955,300553.2749487646,12404.0,434141.0,570586.0,756647.0,1240404.0
16,True,1,True,235.0,402119.9276595745,213312.94175539585,8851.0,265519.0,354025.0,495635.0,885063.0
16,True,2,True,258.0,564192.1472868217,301449.2233991699,12209.0,378494.0,537218.0,708151.0,1220950.0
16,True,3,True,240.0,568425.5708333333,327425.2274710292,13022.0,387415.25,533916.0,745529.5,1302235.0
16,True,4,True,240.0,597614.0333333333,354378.51462963084,13977.0,377367.0,538097.5,782687.0,1397655.0
16,True,5,True,238.0,632211.7310924369,324504.0062273733,14111.0,479777.0,606776.0,776109.0,1411108.0
16,True,6,True,244.0,634187.9549180327,334230.353481506,13215.0,445989.5,568224.0,822602.75,1321451.0
16,True,7,True,239.0,557651.7907949791,304494.85552661563,12249.0,385836.0,489951.0,716552.5,1224876.0
16,True,8,True,247.0,605561.5263157894,328472.0102178188,13012.0,429398.0,572531.0,800242.0,1301207.0
16,True,9,True,240.0,599459.9125,298854.5277924054,12267.0,404820.0,552027.0,714567.75,1226726.0
16,True,10,True,233.0,620556.991416309,346690.5516752481,13630.0,436168.0,572471.0,831446.0,1363026.0
17,False,1,True,233.0,405267.678111588,216206.35190504906,17701.0,256668.0,362876.0,495635.0,885063.0
17,False,2,True,250.0,512078.744,273811.6229262529,11382.0,318683.0,455262.0,660130.0,1138155.0
17,False,3,True,241.0,595435.2738589211,335511.54146725417,13661.0,396182.0,546458.0,765041.0,1366146.0
17,False,4,True,233.0,590379.6738197425,332109.6076076755,13106.0,393174.0,563549.0,747031.0,1310580.0
17,False,5,True,245.0,662733.0326530612,360355.97410857043,14240.0,441454.0,640820.0,868667.0,1424045.0
17,False,6,True,232.0,538635.1637931034,292815.218827674,11689.0,350660.0,479235.0,692552.25,1168865.0
17,False,7,True,237.0,563786.5569620254,300103.19630004285,12663.0,392546.0,519173.0,696452.0,1266276.0
17,False,8,True,254.0,667556.2834645669,355880.2352832859,14096.0,408780.0,648410.0,870420.25,1409588.0
17,False,9,False,238.0,558995.3025210084,329036.02203013987,13006.0,390187.0,513747.0,715344.0,1300625.0
18,False,1,True,230.0,417326.49565217394,217937.60260523323,8851.0,267731.75,380577.0,504486.0,885063.0
18,False,2,True,240.0,581962.8208333333,306053.0550173911,38075.0,393440.0,564776.5,739286.0,1269160.0
18,False,3,False,226.0,555815.7831858407,292211.35078332433,12154.0,367666.5,510479.0,729256.0,1215427.0
19,True,1,True,225.0,392574.66222222225,205155.58252985022,17701.0,256668.0,336324.0,513337.0,885063.0
19,True,2,True,241.0,540476.0705394191,302383.3568383146,11188.0,313274.0,481099.0,716054.0,1118835.0
19,True,3,True,266.0,579391.7030075188,328547.07355260855,26075.0,365055.0,567138.5,795297.0,1303766.0
19,True,4,True,242.0,613262.7892561983,333198.6110710757,13328.0,429835.0,586441.0,809689.0,1332821.0
19,True,5,True,225.0,603383.72,331245.0136919676,14120.0,451832.0,578910.0,790706.0,1411975.0
19,True,6,True,238.0,615361.0084033613,331939.1672671364,13988.0,433633.0,545538.0,783336.0,1398815.0
19,True,7,True,231.0,569534.0303030303,305241.84555250464,12372.0,408271.0,531990.0,680452.0,1237186.0
19,True,8,True,247.0,606583.032388664,321764.22671968874,13629.0,436135.0,613315.0,770051.0,1362922.0
19,True,9,True,234.0,597223.9658119658,326328.9860217735,14064.0,421909.0,569577.5,773500.0,1406364.0
19,True,10,True,248.0,639125.1411290322,360287.4495667143,0.0,445390.0,584574.0,838585.5,1391843.0
20,False,1,True,228.0,399831.1359649123,196984.21768283367,26552.0,265519.0,367301.5,495635.0,885063.0
20,False,2,True,229.0,544464.0873362445,276097.0212526388,12671.0,367458.0,494168.0,684232.0,1267096.0
20,False,3,False,239.0,590224.4853556486,327651.13597523863,13283.0,391843.5,518030.0,777045.5,1328283.0
21,False,1,True,234.0,419686.3247863248,209342.190028233,8851.0,265519.0,376152.0,537676.25,885063.0
21,False,2,True,227.0,501386.1629955947,263975.9924890007,10931.0,333398.5,437244.0,606676.5,1093111.0
21,False,3,True,241.0,521572.41078838176,291131.2734888846,24496.0,330690.0,465416.0,661380.0,1224778.0
21,False,4,True,248.0,557948.8104838709,291723.7672437177,12743.0,395019.0,503330.5,691283.5,1274255.0
21,False,5,True,237.0,549814.6286919832,280358.2872549988,11167.0,368506.0,491342.0,748180.0,1116686.0
21,False,6,True,230.0,550727.7478260869,268920.84640274924,12919.0,400478.0,503827.0,684689.0,1291865.0
21,False,7,False,240.0,610474.0708333333,334210.1712635441,13510.0,418804.0,540392.0,786946.25,1350980.0
22,True,1,True,226.0,394009.69911504426,185716.5849635231,17701.0,256668.0,354025.0,504486.0,885063.0
22,True,2,True,245.0,646888.693877551,331118.3618012736,13213.0,449236.0,621002.0,845620.0,1321282.0
22,True,3,True,243.0,577042.0905349795,323926.3043791784,12474.0,336800.0,498964.0,792105.0,1247409.0
22,True,4,True,227.0,613282.1894273128,305287.23561106843,13570.0,434241.0,569942.0,759922.0,1357004.0
22,True,5,True,245.0,629583.8448979591,400425.2491654408,14326.0,444106.0,587366.0,845234.0,1432600.0
22,True,6,True,262.0,638231.0,380428.87899865885,14272.0,371084.5,592308.5,842077.0,1427250.0
22,True,7,True,250.0,563830.42,329332.4128065617,12692.0,323647.0,520373.0,723445.0,1269203.0
22,True,8,True,237.0,617578.5232067511,318215.38979119534,13093.0,432067.0,562997.0,759391.0,1309295.0
22,True,9,True,258.0,605120.1589147287,296733.00352430367,12815.0,461328.0,583067.0,743250.0,1281466.0
22,True,10,True,236.0,548545.5042372881,286622.4023073682,12182.0,398956.5,511639.0,685230.5,1218187.0
23,False,1,True,233.0,439188.8326180258,207111.9538999428,8851.0,292071.0,389428.0,592992.0,885063.0
23,False,2,True,225.0,494251.5155555556,266099.0156124438,11321.0,339631.0,441521.0,633979.0,1132104.0
23,False,3,True,240.0,572511.0916666667,337079.9186597647,26322.0,381674.0,513286.0,727155.25,1316118.0
23,False,4,True,232.0,578829.9568965518,310673.3128284838,13199.0,409175.0,541167.0,782051.75,1319919.0
23,False,5,True,241.0,603998.7925311204,347005.35445417144,14319.0,415242.0,601385.0,758890.0,1431868.0
23,False,6,True,238.0,628097.0,345126.4254552633,14644.0,468612.0,622375.0,805426.0,1464411.0
23,False,7,False,234.0,632581.6153846154,340713.71511540277,26395.0,422323.0,607089.0,791855.0,1319759.0
24,True,1,True,222.0,421122.64414414414,219694.41278510122,61954.0,256668.0,340749.5,548739.0,885063.0
24,True,2,True,223.0,475563.4035874439,245535.59409830126,42935.0,322016.0,429355.0,595730.0,1073387.0
24,True,3,True,235.0,567328.0893617021,305505.6081966049,12631.0,378935.0,517878.0,726293.0,1263118.0
24,True,4,True,231.0,553812.5454545454,294040.122213732,12103.0,369147.5,508334.0,708036.5,1210319.0
24,True,5,True,232.0,543448.3405172414,274724.68065336917,11822.0,398987.5,508340.0,712266.5,1182185.0
24,True,6,True,232.0,594896.073275862,346818.6937716835,13945.0,432302.0,557809.0,739097.0,1394523.0
24,True,7,True,229.0,594456.5676855895,356843.9889275795,14057.0,421718.0,534176.0,801264.0,1405727.0
24,True,8,True,233.0,686068.3090128755,353606.1569812288,15268.0,534373.0,687051.0,870265.0,1526781.0
24,True,9,True,240.0,699841.4625,372808.3433941289,15041.0,496350.0,646760.0,921256.25,1504092.0
24,True,10,True,245.0,608747.6204081633,294253.82112935814,12352.0,457040.0,568212.0,753498.0,1235243.0
25,False,1,True,235.0,421252.3617021277,205127.8372453795,17701.0,256668.0,362876.0,539889.0,885063.0
25,False,2,True,251.0,558056.4741035857,293021.2492710423,11341.0,374252.0,487661.0,737162.0,1134096.0
25,False,3,True,233.0,509701.81974248926,282669.870990089,11119.0,344685.0,466992.0,633775.0,1111886.0
25,False,4,True,223.0,522826.63677130046,295493.53113397444,11864.0,332200.0,450843.0,658468.0,1186429.0
25,False,5,True,233.0,607354.2918454936,338897.5129266918,26138.0,405146.0,561977.0,823361.0,1306923.0
25,False,6,True,246.0,542638.6991869919,280673.0738923173,11526.0,371699.5,507125.0,680009.0,1152557.0
25,False,7,False,237.0,573675.9535864979,307292.94337069604,11882.0,392093.0,499027.0,772304.0,1188161.0
26,True,1,True,229.0,421004.0305676856,203313.08139682905,61954.0,256668.0,380577.0,539889.0,885063.0
26,True,2,True,247.0,621849.3643724696,312633.42580090987,12262.0,392392.0,539539.0,784783.0,1226224.0
26,True,3,True,245.0,596501.4857142858,345752.0605832129,13614.0,381183.0,530934.0,775980.0,1361368.0
26,True,4,True,242.0,641975.520661157,371881.12915227376,14337.0,419363.5,580657.5,842311.75,1433722.0
26,True,5,True,250.0,609998.336,373201.4542752422,14582.0,408299.0,612448.0,802016.0,1458210.0
26,True,6,True,226.0,656270.7477876106,365972.44583731296,15094.0,528303.0,694341.0,845284.0,1509436.0
26,True,7,True,232.0,589321.7931034482,339400.9558252724,14366.0,427393.25,560280.0,761406.0,1436615.0
26,True,8,True,256.0,592393.30078125,343013.53519799595,13562.0,393304.0,542489.0,735750.5,1356222.0
26,True,9,True,243.0,556915.5555555555,313193.99559668795,12584.0,402694.0,515952.0,704715.0,1258420.0
26,True,10,True,261.0,595892.0114942528,322414.6413334315,13277.0,438144.0,584192.0,770071.0,1327709.0
27,True,1,True,229.0,398471.60262008733,216083.27216478897,8851.0,238967.0,345175.0,495635.0,885063.0
27,True,2,True,247.0,529355.2105263158,288822.4685956956,22450.0,325530.0,437782.0,712798.5,1122517.0
27,True,3,True,237.0,561711.641350211,267815.1748963702,12269.0,368055.0,515278.0,711574.0,1226852.0
27,True,4,True,236.0,647931.563559322,346916.05248962954,13652.0,436852.0,600672.0,832749.0,1365163.0
27,True,5,True,233.0,595816.0600858369,331348.81826927443,12894.0,399701.0,567317.0,760721.0,1289358.0
27,True,6,True,231.0,592615.0952380953,309234.7113257663,25538.0,434139.0,574595.0,791664.0,1276878.0
27,True,7,True,241.0,625098.6804979253,312968.1636604353,12995.0,441823.0,571772.0,779688.0,1299481.0
27,True,8,True,238.0,647199.6974789916,374124.79636488174,13869.0,433418.5,610254.0,873772.0,1386940.0
27,True,9,True,240.0,633393.2291666666,341068.17283925746,13718.0,466428.0,596753.5,850545.0,1371847.0
27,True,10,True,261.0,599896.4329501915,332298.16159881797,13856.0,415680.0,526529.0,748225.0,1385602.0
28,True,1,True,224.0,387926.30803571426,200531.20781554922,8851.0,256668.0,340749.5,460233.0,885063.0
28,True,2,True,231.0,514304.0303030303,246450.5590658031,10490.0,330419.5,472028.0,660839.0,1048952.0
28,True,3,True,242.0,568822.6776859504,296272.231580582,12615.0,315376.0,529831.0,753747.25,1261502.0
28,True,4,True,225.0,560271.9688888888,314326.43946467375,13217.0,356852.0,528669.0,740137.0,1321673.0
28,True,5,True,260.0,663096.9769230769,382438.94005088275,14718.0,441536.0,618151.0,897791.0,1471788.0
28,True,6,True,236.0,583659.7288135593,311769.25575573975,12930.0,413761.0,543062.0,766104.5,1293004.0
28,True,7,True,223.0,522382.41255605384,289313.4017960956,24743.0,358777.0,457750.0,643325.0,1237163.0
28,True,8,True,240.0,598316.6416666667,339307.32238963945,13601.0,435222.0,584829.0,792240.0,1360068.0
28,True,9,True,234.0,615896.0598290599,321039.9803029309,13581.0,448167.0,570395.0,801269.0,1358082.0
28,True,10,True,238.0,617638.4579831932,321583.1071907413,13759.0,440278.0,591624.0,780806.25,1375870.0
29,False,1,True,232.0,400834.3836206897,211494.94388778886,17701.0,256668.0,367301.5,477934.0,885063.0
29,False,2,True,241.0,501625.80912863073,249099.565820052,10227.0,306806.0,460209.0,644293.0,1022687.0
29,False,3,True,230.0,545472.3869565218,283895.29478501045,11826.0,354770.0,520330.0,718410.5,1182568.0
29,False,4,True,241.0,591229.1618257262,342415.39836334443,12953.0,375646.0,531085.0,738338.0,1295330.0
29,False,5,True,219.0,614524.5799086757,327064.3770413223,13453.0,423760.5,565014.0,733172.5,1345271.0
29,False,6,False,242.0,632136.652892562,354890.7030691978,13999.0,419959.0,587943.0,836418.25,1399864.0
30,True,1,True,235.0,407656.2723404255,207184.09392180428,17701.0,265519.0,362876.0,500060.5,885063.0
30,True,2,True,241.0,603001.1618257262,335755.76089289895,13331.0,399936.0,519916.0,786540.0,1333119.0
30,True,3,True,235.0,594512.3744680851,365829.8689761266,14145.0,254610.0,551656.0,763831.0,1414503.0
30,True,4,True,239.0,611028.7280334728,354536.34877524123,13900.0,403107.0,569910.0,827064.0,1390024.0
30,True,5,True,241.0,593182.1244813278,344009.1190825849,13758.0,412733.0,564068.0,756677.0,1375776.0
30,True,6,True,247.0,619521.983805668,308928.2161742586,14344.0,430320.0,545073.0,788921.0,1434401.0
30,True,7,True,261.0,648129.4712643678,383155.42011750187,13920.0,431535.0,640343.0,890911.0,1392049.0
30,True,8,True,235.0,651882.7234042553,377790.26879550115,14338.0,458832.0,587878.0,860309.5,1433849.0
30,True,9,True,244.0,668025.5573770492,346783.56077041745,13942.0,460093.0,592543.5,867901.75,1394220.0
